Case #,Incident Code,Report Time,Case Status,Start Occurred,End Occurred,Building,Location 1,Location 2,Stolen,Damaged,Summary
10004544,LARCENY - OTHER OR FROM OPEN AREA,2010-11-15T05:10:00Z,Cleared By Arrest,2010-11-15T23:15:00Z,,Nebraska Union,"1400 ""R"" St.","UNL SUPPORT FACILITY (office, service)",0,0,UNL student reported a suspicious male by the bike racks.  Contact was made with a non student who had several bicycle seats in his backpack and removing parts from bicycles.  Male was taken into custody and transported to Detox (.198 BAC). Cited for Theft and Banned/Barred.
10004550,MEDICAL EMERGENCY,2010-11-15T13:13:00Z,Inactive,2010-11-15T13:13:00Z,,Theodore Jorgensen Hall,855 N. 16th St.,UNL ACADEMIC BUILDING,0,0,UNL employee transported to St.E after feeling dizzy and weakness while at work.
10004551,VANDALISM - BY GRAFFITI,2010-11-15T13:17:00Z,Inactive,,,Behlen Physics Lab,500 Stadium Drive,UNL ACADEMIC BUILDING,0,75,"Graffiti written on several items around Behlen Lab, unknown person(s) writing LOCH in green and red on three separate items, $75 damage."
10004552,LARCENY - STOLEN BIKE,2010-11-15T15:46:00Z,Inactive,,,Robert E. Knoll Residence Center,440 N. 17th St.,SIDEWALK,60,0,"Bike taken from racks by the Knoll's Residential Center, $60 loss."
10004556,VANDALISM - OTHER,2010-11-16T11:48:00Z,Inactive,2010-11-14T23:30:00Z,2010-11-15T07:00:00Z,Delta Delta Delta,"1601 ""R"" St.",OFF CAMPUS/GREEK HOUSING,0,200,Second story window broken by a piece of fruit being throw at it.
10004558,DISTURBANCE - OTHER,2010-11-16T16:36:00Z,Cleared By Exception,2010-11-16T16:36:00Z,,Kimball Hall,"1113 ""R"" St.",UNL ACADEMIC BUILDING,0,0,Two persons doing skate board stunts by Kimball Hall were given ban and bar letter as they had already received the policy letter before.
10004560,VANDALISM - OTHER,2010-11-16T19:01:00Z,Inactive,2010-11-16T10:38:00Z,2010-11-16T18:41:00Z,Barkley Center,4075 East Campus Loop,GOVT. PARKING LOT (UNL),0,200,"Vehicle damaged possibly by being kicked, in the parking lot south of The Barkley Center, $200 damage."
10004561,LARCENY - FROM BUILDING,2010-11-16T19:29:00Z,Inactive,2010-11-16T18:25:00Z,2010-11-16T19:12:00Z,Selleck Quad,600 N. 15th St.,UNL RESIDENCE HALL,1100,0,"Lap top computer taken from basement study room of Selleck, $1100 loss."
10004564,LARCENY - FROM BUILDING,2010-11-16T21:25:00Z,Inactive,,,Selleck Quad,600 N. 15th St.,UNL RESIDENCE HALL,160,0,A UNL student reported his cell phone and money taken from his wallet in the Selleck computer lab.
10004469,NARCOTICS - OTHER,2010-11-17T13:19:00Z,Cleared By Exception,2010-11-17T13:19:00Z,,Cather Hall,609 N. 17th St.,UNL RESIDENCE HALL,0,0,UNL student contacted after exhibiting strange behavior. Determined to be unable to care for himself due to being under the influence of drugs or alcohol. BAC .000.
10004571,MEDICAL EMERGENCY,2010-11-17T14:58:00Z,Inactive,2010-11-17T14:58:00Z,2010-11-17T14:58:00Z,Barkley Center,4075 East Campus Loop,"UNL SUPPORT FACILITY (office, service)",0,0,A UNL student fainted and was transported to St. Elizabeth's for further evaluation.
10004572,VANDALISM - OTHER,2010-11-17T17:38:00Z,Inactive,2010-11-16T20:00:00Z,2010-11-17T17:00:00Z,N/A,3420 Leighton Ave.,GOVT. LOT/FIELD (UNL),0,0,"Unknown person(s) cut two wires of a fence at the Rodeo Grounds East Campus, wires were spliced back together."
10004575,ALCOHOL - MINOR IN POSSESSION,2010-11-17T23:26:00Z,Cleared By Arrest,2010-11-17T23:26:00Z,,Smith Hall,1120 N. 14th St.,UNL RESIDENCE HALL,0,0,"UNL student reported two intoxicated males on an all female floor.  Contact was made with a room on the 8th floor with the two males inside.  Four UNL students cited/released for MIP.  Two non students cited/lodged for MIP and Poss Marijuana (1.2 g)/ (No Ties to Community, South Dakota)."
10004576,MEDICAL EMERGENCY,2010-11-17T23:31:00Z,Cleared By Exception,,,The Courtyards,733 N. 17th St.,UNL RESIDENCE HALL,0,0,UNL student complaining of abdominal pain (spleen issue).  Transported to LGH West.
10004566,ASSAULT - NON DOMESTIC,2010-11-17T23:34:00Z,Cleared By Exception,2010-11-17T23:34:00Z,,Abel Hall,880 N. 17th St.,UNL RESIDENCE HALL,0,0,Two UNL students were involved an altercation in Abel Hall.
10004580,MEDICAL EMERGENCY,2010-11-18T02:15:00Z,Cleared By Exception,2010-11-18T02:15:00Z,,Sandoz Hall,820 N. 17th St.,UNL RESIDENCE HALL,0,0,UNL student transported to LGH West after having a seizure.
10004583,NARCOTICS - POSSESSION,2010-11-18T02:20:00Z,Inactive,2010-11-18T02:20:00Z,,The Courtyards,733 N. 17th St.,UNL APARTMENT,0,0,Jacket found on the 2nd floor with 2.1 grams of marijuana in the pocket.
10004582,TRESPASSING,2010-11-18T02:25:00Z,Cleared By Arrest,2010-11-18T02:25:00Z,,N/A,515 N. 19th St.,GOVT. PARKING LOT (UNL),0,0,"CSO reported two males in a parking lot striking vehicle windows.  Officers attempted to contact males but fled after being ordered to ""stop, police"".  Both cited/lodged for Obstructing. UNL Trespass Policy Letter issued."
10004588,LARCENY - FROM BUILDING,2010-11-18T11:43:00Z,Cleared By Arrest,2010-11-18T11:43:00Z,,Walter Scott Engineering Center,844 N. 16th St.,UNL ACADEMIC BUILDING,441,0,Non UNL affiliated male observed in the building looking in drawers and cabinets. This male was later in possession of stolen items. Cited and released for trespassing and theft.
10004589,ARSON,2010-11-18T14:09:00Z,Inactive,2010-11-14T04:54:00Z,,Beta Theta Pi,"1515 ""R"" St.",OFF CAMPUS/GREEK HOUSING,0,0,Chair started on fire in residents room.
10004590,FRAUD - CREDIT CARDS/ATM/BANK CARD,2010-11-18T14:29:00Z,Inactive,2010-11-15T00:00:00Z,2010-11-18T14:29:00Z,Neihardt Residence Center,540 N. 16th St.,UNL RESIDENCE HALL,0,0,"Person reported unauthorized transactions on their checking account, loss at this time $1,289."
10004598,LOST OR STOLEN ITEM,2010-11-18T21:28:00Z,Inactive,2010-11-18T13:45:00Z,2010-11-18T18:00:00Z,Love Library South,"1248 ""R"" St.",LIBRARY,22,0,UNL student reported the lose of her wallet on the 3rd floor.
10004599,ALCOHOL - DRUNK,2010-11-18T22:07:00Z,Cleared By Exception,2010-11-18T22:07:00Z,,College of Dentistry,3975 Potter St.,GOVT. PARKING LOT (UNL),0,0,UNL student reported a male had jumped out in front of her vehicle.  Non student taken into custody and transported to Detox (.246 BAC).  Hold placed on male to be interviewed for possible Emergency Protective Custody when sober.
10004600,NARCOTICS - POSSESSION,2010-11-18T22:39:00Z,Cleared By Arrest,2010-11-18T22:39:00Z,,N/A,4431 Holdrege St.,MULTI-DWELLING (7 + UNITS) off campus,0,0,Non student cited/released for Possession of Marijuana < 1 oz.(2.9 g)/Possession of Drug Paraphernalia.
10004605,VANDALISM - BY GRAFFITI,2010-11-19T05:55:00Z,Inactive,2010-11-18T12:00:00Z,2010-11-19T05:00:00Z,Westbrook Music Building,"1104 ""R"" St.",GOVT. PARKING LOT (UNL),0,115,"Two signs with the word ""LOCH"" written on them in black marker."
10004607,NARCOTICS - POSSESSION,2010-11-19T09:01:00Z,Cleared By Arrest,2010-11-19T09:01:00Z,,The Courtyards,733 N. 17th St.,UNL RESIDENCE HALL,0,0,A UNL student was lodged at Lancaster County Corrections for Possession of a Controlled Substance.
10004608,VANDALISM - BY GRAFFITI,2010-11-19T09:32:00Z,Inactive,2010-11-18T11:00:00Z,2010-11-19T09:32:00Z,Sheldon Memorial Art Gallery,451 N. 12th St.,UNL RESIDENCE HALL,0,100,"Concrete wall and sign damaged by an unknown person(s) writing ""LOCH"" and ""ART"" on them with green colored paint stick."
10004609,VANDALISM - OTHER,2010-11-19T10:53:00Z,Inactive,2010-11-18T22:00:00Z,2010-11-19T10:53:00Z,Sigma Nu,625 N. 16th St.,OFF CAMPUS/GREEK HOUSING,0,250,Member of Sigma Nu fraternity had his vehicle damaged by an unknown person(s) throwing a rock through a window.
10004610,LITTERING,2010-11-19T12:02:00Z,Inactive,2010-11-16T17:00:00Z,2010-11-19T12:02:00Z,Innovation Campus,1800 State Fair Park Drive,STREET,0,0,Unknown person dumped several pieces of trash on a street in Innovation Campus.
10004614,LOST OR STOLEN ITEM,2010-11-19T16:17:00Z,Inactive,2010-11-19T13:30:00Z,2010-11-19T15:30:00Z,College of Business Admin.,512 N. 12th St.,UNL ACADEMIC BUILDING,200,0,A UNL student reported her 8gb IPod lost from CBA.
10004621,ALCOHOL - MINOR IN POSSESSION,2010-11-20T00:01:00Z,Cleared By Arrest,2010-11-20T00:01:00Z,,Neihardt Residence Center,540 N. 16th St.,UNL RESIDENCE HALL,0,0,Report of an intoxicated male passed out in the east stairwell of Raymond Hall.  UNL student taken into custody and transported to Detox (.237 BAC).  Cited for MIPC.
10004622,ALCOHOL - DRUNK,2010-11-20T02:35:00Z,Cleared By Exception,2010-11-20T02:35:00Z,,University Health Center,"1500 ""U"" St.",SIDEWALK,0,0,"CSO reported an intoxicated male walking down the sidewalk.  Officers contacted male and noted slurred speech, difficulty maintaining balance, red bloodshot eyes and strong odor of an alcoholic beverage.  Taken into custody and transported to Detox (.230 BAC). UNL Student."
10004619,ACCIDENTS - P.D. NOT REPORTABLE,2010-11-20T22:51:00Z,Cleared By Exception,2010-11-20T21:30:00Z,,N/A,"N. 16th Street and ""S"" Street",STREET,0,900,Report of a driver attempting to parallel park his vehicle when he struck a parked vehicle.  Victim requested the incident documented.
10004633,ALCOHOL - MINOR IN POSSESSION,2010-11-20T23:47:00Z,Cleared By Arrest,2010-11-20T23:47:00Z,,Schramm Hall,1130 N. 14th St.,UNL RESIDENCE HALL,0,0,CSO reported an intoxicated female in the lobby.  Officers arrived and contacted two females on the 6th floor.  Both had signs of alcohol consumption.  One cited/released for MIPC (.063 BAC); one cited/Detox for MIPC (.180 BAC). Both UNL Students.
10004634,SS - CHECK WELFARE OF PERSON,2010-11-20T23:58:00Z,Inactive,2010-11-20T23:58:00Z,,Burr Hall,1701 N. 35th St.,UNL RESIDENCE HALL,0,0,Report of concerning text messages.  UNL student contacted and found not to be a harm to self or others.
10004635,ALCOHOL - MINOR IN POSSESSION,2010-11-21T00:22:00Z,Cleared By Arrest,2010-11-21T00:22:00Z,,Neihardt Residence Center,540 N. 16th St.,UNL RESIDENCE HALL,0,0,CSO observed two UNL students with alcohol in a dorm room.  One UNL student cited/released and one cited/Detox (.182 BAC)  for MIP.
10004636,ALCOHOL - MINOR IN POSSESSION,2010-11-21T01:01:00Z,Cleared By Arrest,2010-11-21T01:01:00Z,,Sigma Nu,625 N. 16th St.,SIDEWALK,0,0,"Intoxicated male contacted on the sidewalk.  Officer noted slurred speech, unable to maintain balance, red bloodshot eyes and strong odor of an alcoholic beverage.  UNL student cited/Detox (.321 BAC) for MIPC."
10004637,ALCOHOL - MINOR IN POSSESSION,2010-11-21T04:18:00Z,Cleared By Arrest,2010-11-21T04:18:00Z,,Schramm Hall,1130 N. 14th St.,UNL RESIDENCE HALL,0,0,Report of a male urinating on the 3rd floor stairwell.  Contact was made with an intoxicated male inside the women's restroom on the 4th floor.  UNL student cited/released for MIPC (.106 BAC) and 2nd Degree Trespass.
10004640,LARCENY - FROM MOTOR VEHICLE,2010-11-21T12:28:00Z,Inactive,2010-11-20T23:30:00Z,2010-11-21T12:30:00Z,N/A,3323 Starr St.,GOVT. PARKING LOT (UNL),150,0,UNL student had his MP3 played removed from the center console of his vehicle.
10004641,LARCENY - FROM BUILDING,2010-11-21T13:12:00Z,Inactive,2010-11-21T03:00:00Z,2010-11-21T03:15:00Z,Smith Hall,1120 N. 14th St.,UNL RESIDENCE HALL,25,0,Unknown person(s) removed the door handle from room 720.
10004642,ACCIDENTS - P.D. H&R NOT REPORTABLE,2010-11-21T13:54:00Z,Inactive,,,HSS North Lot,1220 N. 14th St.,GOVT. PARKING LOT (UNL),0,600,UNL student's vehicle was damaged possibly while parked in a UNL parking lot.
10004650,MEDICAL EMERGENCY,2010-11-22T09:14:00Z,Cleared By Exception,2010-11-22T09:14:00Z,,Nelle Cochrane Woods Art Bldg.,"1140 ""R"" St.",UNL ACADEMIC BUILDING,0,0,"UNL student felt lightheaded, then passed out. Refused transport to the hospital."
10004654,LOST OR STOLEN ITEM,2010-11-22T11:38:00Z,Inactive,,,N/A,,UNKNOWN,0,0,UNL student reports their passport was lost or stolen.
10004657,LARCENY - STOLEN BIKE,2010-11-22T14:04:00Z,Inactive,2010-11-19T09:30:00Z,2010-11-20T10:00:00Z,Smith Hall,1120 N. 14th St.,UNL RESIDENCE HALL,520,0,"Bike taken from the bike rack south of Smith Hall, $520 loss."
10004658,VANDALISM - BY GRAFFITI,2010-11-22T14:23:00Z,Inactive,,,Union-City,"1400 ""R"" St.",GOVT. PARKING LOT (UNL),0,50,"Unknown person(s) vandalized a truck by spray painting the work LOCH on the cargo box, $50 damage."
10004667,ALCOHOL - MINOR IN POSSESSION,2010-11-23T01:17:00Z,Cleared By Arrest,2010-11-23T01:17:00Z,,Schramm Hall,1130 N. 14th St.,UNL RESIDENCE HALL,0,0,A UNL student was cited and released for MIP. BAC 0.068.
10004671,ACCIDENTS - P.D. NOT REPORTABLE,2010-11-23T11:48:00Z,Cleared By Arrest,2010-11-23T10:00:00Z,,Ruth Staples Child Development Lab,1855 N. 35th St.,GOVT. PARKING LOT (UNL),0,1025,"Person damaged a UNL parking sign by hitting it with a vehicle, damage to sign $125, damage to vehicle $900. This occured in the metered parking lost west of Ruth Staples building."
10004675,SS - CHECK WELFARE OF PERSON,2010-11-23T15:57:00Z,Cleared By Exception,2010-11-05T00:00:00Z,2010-11-23T15:57:00Z,The Courtyards,733 N. 17th St.,UNL APARTMENT,0,0,A check welfare was attempted on a UNL student.
10004677,ACCIDENTS - P.D. H&R REPORTABLE,2010-11-23T18:10:00Z,Inactive,2010-11-23T11:04:00Z,2010-11-23T12:27:00Z,17th & R Parking Garage,300 N. 17th St.,GOVT. PARKING GARAGE (UNL),0,0,"Hit and Run accident in the 17th and R Street parking lot, $850 damage."
10004683,VANDALISM - OTHER,2010-11-24T04:45:00Z,Inactive,,,The Village,1055 N. 16th St.,UNL RESIDENCE HALL,0,300,A window at The Village was broken by unknown means.
10004686,VANDALISM - BY GRAFFITI,2010-11-24T10:15:00Z,Inactive,,,Architecture Hall West,400 Stadium Drive,UNL ACADEMIC BUILDING,0,5,"Unknown person(s) spray painted the letters LOCH on a wall by the west handicap door area of Architecture Hall, $5 damage."
10004689,TRESPASSING,2010-11-24T16:27:00Z,Cleared By Arrest,2010-11-24T16:27:00Z,2010-11-24T16:27:00Z,Union-City,"1400 ""R"" St.","UNL SUPPORT FACILITY (office, service)",0,0,A non-student was cited and released for Trespassing due to being banned and barred.
10004694,ALCOHOL - DWI,2010-11-25T01:46:00Z,Cleared By Arrest,2010-11-25T01:46:00Z,,N/A,N. 17th Street and Vine Street,STREET,0,0,UNL student cited/Detox for DWI (.176 BAC).  Officer observed vehicle straddling lane lines and driving negligently.
10004707,ALCOHOL - MINOR IN POSSESSION,2010-11-26T13:30:00Z,Cleared By Arrest,2010-11-26T13:30:00Z,,Memorial Stadium,740 Stadium Drive,SPORT FACILITIES,0,0,A UNL student was cited/released and transported to Detox for MIPC. BAC 0.186
10004708,ALCOHOL - MINOR IN POSSESSION,2010-11-26T14:16:00Z,Cleared By Arrest,2010-11-26T14:16:00Z,,Memorial Stadium,740 Stadium Drive,SPORT FACILITIES,0,0,A UNL student was cited/released  and transported to Detox for MIPC. BAC 0.272
10004710,ALCOHOL - MINOR IN POSSESSION,2010-11-26T14:27:00Z,Cleared By Arrest,2010-11-26T14:27:00Z,,Memorial Stadium,740 Stadium Drive,SPORT FACILITIES,0,0,A UNL student was cited/released and transported to Detox. BAC 0.228
10004712,ALCOHOL - MINOR IN POSSESSION,2010-11-26T14:39:00Z,Cleared By Arrest,2010-11-26T14:39:00Z,,Memorial Stadium,740 Stadium Drive,SIDEWALK,0,0,"UNL student cited for MIP-C outside the Stadium Parking garage, student taken to detox with a .136 BAC and turned over to staff."
10004715,ASSAULT - DOMESTIC,2010-11-26T15:40:00Z,Cleared By Arrest,2010-11-26T15:40:00Z,,Memorial Stadium,740 Stadium Drive,SPORT FACILITIES,0,0,Witness reports observing a male assault a female at the Nebraska Football Game.  Non student cited/lodged for Domestic Assault (3rd Degree)/Poss. of Marijuana < 1 oz.(.8 grams)/Poss of Paraphernalia.
10004718,ASSAULT - NON DOMESTIC,2010-11-26T16:30:00Z,Cleared By Arrest,2010-11-26T16:30:00Z,,Memorial Stadium,740 Stadium Drive,SPORT FACILITIES,0,0,Non-student cited/released for 3rd Degree Assault and ejected from the stadium after hitting another fan in the face.
10004720,LARCENY - FROM MOTOR VEHICLE,2010-11-26T18:17:00Z,Inactive,2010-11-26T14:00:00Z,2010-11-26T18:15:00Z,515 N 19th Parking Lot Vine to,515 N. 19th St.,GOVT. PARKING LOT (UNL),414,0,Knives and cash stolen from an unlocked car.
10004722,LARCENY - FROM MOTOR VEHICLE,2010-11-26T18:28:00Z,Inactive,2010-11-26T11:30:00Z,2010-11-26T18:25:00Z,The Village,1055 N. 16th St.,GOVT. PARKING LOT (UNL),2,150,A non-students vehicle was broke into  and a two dollar check was taken. Pry marks observed.
10004725,ALCOHOL - DRUNK,2010-11-26T20:52:00Z,Cleared By Exception,2010-11-26T22:50:00Z,2010-11-26T22:52:00Z,Behlen Physics Lab,500 Stadium Drive,SIDEWALK,0,0,A non-student was placed into civil protective custody and transported to Cornhusker Place Detox. BAC 0.265
10004729,VANDALISM - OTHER,2010-11-27T15:24:00Z,Inactive,2010-11-27T00:01:00Z,2010-11-27T12:00:00Z,Pound Hall,513 N. 17th St.,GOVT. PARKING LOT (UNL),0,150,Two motorcycles were vandalized by being tipped over behind Pound Hall.
10004731,TRESPASSING,2010-11-27T22:37:00Z,Cleared By Arrest,2010-11-27T22:37:00Z,,Selleck Quad,600 N. 15th St.,UNL RESIDENCE HALL,0,0,CSO observed two juvenile males in the computer lab.  One of the males was found to be banned and barred.  He was referred to County Attorney/released to his father.  The other male was wanted by LPD (Runaway).  He was turned over to LPD.
10004733,FIRE (WORKING) - NO ALARM,2010-11-28T14:03:00Z,Cleared By Exception,2010-11-28T14:03:00Z,,Harper Hall,1150 N. 14th St.,GOVT. LOT/FIELD (UNL),0,30,"Wood chips on fire by Harper Hall caused by blown over cigarette disposal unit. LFR arrived and put out the small fire, $30 damage to chips."
10004735,"PROPERTY DAMAGE - UNINTENTIONAL,NON TRAFFIC",2010-11-28T17:27:00Z,Cleared By Exception,2010-11-28T17:15:00Z,2010-11-28T17:27:00Z,19th/Vine Parking Garage,1810 Vine St.,GOVT. PARKING LOT (UNL),0,4000,Vehicle rolled down ramp in the 19th and Vine parking garage and hit two other vehicles causing $4000 damage to the three vehicles.
10004739,NARCOTICS - POSSESSION,2010-11-28T22:18:00Z,Cleared By Arrest,2010-11-28T22:18:00Z,,N/A,N. 22nd Street and Vine Street,STREET,0,0,A non-student was contacted for a traffic violation. He was cited/released for possession of marijuana less than an ounce.
10004740,ALCOHOL - MINOR IN POSSESSION,2010-11-29T02:15:00Z,Cleared By Arrest,2010-11-29T02:15:00Z,,Schramm Hall,1130 N. 14th St.,UNL RESIDENCE HALL,0,0,UNL student cited/released for MIP-Consumption (.168 BAC) after he was contacted in a dorm hallway.
10004742,LARCENY - STOLEN BIKE,2010-11-29T10:22:00Z,Inactive,2010-11-22T08:30:00Z,2010-11-28T17:00:00Z,Campus Recreation Center,841 N. 14th St.,SPORT FACILITIES,300,0,Secured bike taken from bike racks near Campus Rec. $300 loss. Cable and lock were left near the bike racks. No suspects
10004744,LARCENY - STOLEN BIKE,2010-11-29T10:23:00Z,Inactive,2010-11-23T14:00:00Z,2010-11-29T08:00:00Z,Sandoz Hall,820 N. 17th St.,UNL RESIDENCE HALL,0,0,Secured bike with lock taken from the bike racks near Sandoz Hall. No suspects. $275 Loss
10004747,LARCENY - STOLEN BIKE,2010-11-29T12:37:00Z,Inactive,2010-11-23T16:30:00Z,2010-11-29T12:10:00Z,Schramm Hall,1130 N. 14th St.,UNL RESIDENCE HALL,420,0,"Bike taken from rack by Schramm Hall, $420 loss."
10004750,LARCENY - STOLEN BIKE,2010-11-29T13:14:00Z,Inactive,2010-11-23T17:00:00Z,2010-11-28T19:30:00Z,Abel Hall,880 N. 17th St.,UNL RESIDENCE HALL,360,0,"Bike taken form rack by Abel Hall, $360 loss."
10004713,OUTSIDE - O.P.S. OTHER,2010-11-29T15:13:00Z,Inactive,2010-11-26T15:13:00Z,2010-11-26T15:13:00Z,Memorial Stadium,740 Stadium Drive,SIDEWALK,0,0,Officers responded to a disturbance outside gate 20 at the stadium during the Nebraska v. Colorado game.
10004752,ACCIDENTS - P.D. H&R REPORTABLE,2010-11-29T15:48:00Z,Cleared By Arrest,2010-11-28T18:30:00Z,2010-11-29T15:48:00Z,17th & R Parking Garage,300 N. 17th St.,GOVT. PARKING GARAGE (UNL),0,2700,"Hit and Run accident occuring in the 17th, and R Street parking garage, $2700 damage."
10004753,ALCOHOL - DRUNK,2010-11-29T15:56:00Z,Cleared By Exception,2010-11-29T15:56:00Z,,Love Library North,"1300 ""R"" St.",LIBRARY,0,0,"Intoxicated person in Love Library computer lab, person taken to detox and turned over to staff with a BAC of .200."
10004755,BURGLARY,2010-11-29T19:59:00Z,Inactive,2010-11-13T00:00:00Z,2010-11-26T23:59:00Z,Theta Xi,"1535 ""R"" St.",OFF CAMPUS/GREEK HOUSING,2300,0,"Money taken from a room in the Theta Xi fraternity house, $2300 loss."
10004761,LARCENY - FROM BUILDING,2010-11-30T10:19:00Z,Inactive,2010-10-25T16:30:00Z,2010-11-22T08:00:00Z,Animal Sciences,1830 N. 38th St.,CONSTRUCTION SITE,5573,0,Construction company removed equipment from the roof and placed it at the west dock on 10-25. Discovered stolen on 11-22.
10004764,MEDICAL EMERGENCY,2010-11-30T17:56:00Z,Cleared By Exception,2010-11-30T17:56:00Z,,Temple Building,"1201 ""R"" St.",SIDEWALK,0,0,"Person having a diabetic reaction at 12th, and R Street, taken to Bryan-West by LFR for further treatment."
10004765,DISTURBANCE - OTHER,2010-11-30T18:42:00Z,Cleared By Exception,2010-11-30T18:35:00Z,2010-11-30T18:40:00Z,N/A,Antelope Valley Parkway and Military Road,STREET,0,0,Disturbance between a parking attendant and a person going to the Womens Basketball game.
10004766,LARCENY - GAS FROM SELF SERVICE PUMP,2010-11-30T19:15:00Z,Inactive,2010-11-30T19:15:00Z,,Kabredlo's,"1540 ""P"" St.",GAS/SERVICE STATION,5.15,0,"Person drove off without paying for gas at Kabredlo's 1540 P Street, $5 loss."
10004771,NARCOTICS - POSSESSION,2010-12-01T00:33:00Z,Cleared By Arrest,2010-12-01T00:33:00Z,,Harper Hall,1150 N. 14th St.,UNL RESIDENCE HALL,0,0,UNL student cited/released for Poss. of Marijuana < Ounce after it was found in his dorm room.
10004772,ALCOHOL - MINOR IN POSSESSION,2010-12-01T03:28:00Z,Cleared By Arrest,2010-12-01T03:28:00Z,,Neihardt Residence Center,540 N. 16th St.,UNL RESIDENCE HALL,0,0,UNL student cited/taken to detox for MIP-C (.171 BAC). He was contacted after entering a dorm room that was not his.
10004773,NARCOTICS - POSSESSION,2010-12-01T05:49:00Z,Cleared By Arrest,2010-12-01T05:49:00Z,,Smith Hall,1120 N. 14th St.,UNL RESIDENCE HALL,0,0,UNL student cited for possession of marijuana after consenting to a search following a complaint.
10004779,LARCENY - STOLEN BIKE,2010-12-01T13:39:00Z,Inactive,2010-11-22T09:00:00Z,2010-11-30T13:00:00Z,Cather Hall,609 N. 17th St.,UNL RESIDENCE HALL,370,0,Bike taken from rack by Cather Hall $370 loss.
10004784,TRESPASSING,2010-12-01T17:57:00Z,Cleared By Exception,2010-12-01T17:57:00Z,2010-12-01T17:57:00Z,Union-City,"1400 ""R"" St.","UNL SUPPORT FACILITY (office, service)",0,0,Two Juvenile parties were contacted in the City Union for climbing over the stair railing and hanging on the rafters. Both given trespass policy letter and released.
10004792,LARCENY - OTHER OR FROM OPEN AREA,2010-12-02T07:12:00Z,Inactive,2010-12-01T15:30:00Z,2010-12-02T06:40:00Z,Animal Sciences,1830 N. 38th St.,GOVT. PARKING LOT (UNL),1110,0,A theft of copper tubing from the construction site on east side of Animal Science.
10004796,ANIMAL - ALL CALLS OTHER THAN DOGS,2010-12-02T12:48:00Z,Cleared By Exception,2010-12-02T12:48:00Z,2010-12-02T13:44:00Z,N/A,1900 N. 42nd St.,GOVT. LOT/FIELD (UNL),0,0,"A calf that was to be euthanized, escaped and was put down by UNLPD per request of staff at Vet Basic."
10004797,ACCIDENTS - P.D. NOT REPORTABLE,2010-12-02T16:26:00Z,Cleared By Exception,2010-12-02T16:16:00Z,,17th & R Parking Garage,300 N. 17th St.,GOVT. PARKING GARAGE (UNL),0,0,Pickup struck a passenger vehicle causing dents and scratches approximately 39.5 inches long to the passenger vehicle.
10004803,ACCIDENTS - P.D. H&R NOT REPORTABLE,2010-12-02T22:14:00Z,Inactive,2010-11-28T20:30:00Z,2010-12-02T22:14:00Z,19th/Vine Parking Garage,1810 Vine St.,GOVT. PARKING GARAGE (UNL),0,1000,"Damage to a parked vehicle on Level 2 of the parking garage.  Damage consists of scratches, scuffs and gouges to the driver's side rear passenger door, wheel well, gas cap, rear quarter panel and bumper."
10004804,TRAFFIC - SUSPENDED DRIVER,2010-12-02T22:54:00Z,Cleared By Arrest,2010-12-02T22:54:00Z,,N/A,N. 33rd Street and Huntington Avenue,STREET,0,0,Traffic Stop.  Driver found to be suspended with 12 Failure to Appears.  Cited/Lodged.
10004809,VANDALISM - OTHER,2010-12-03T01:46:00Z,Inactive,2010-12-03T01:16:00Z,2010-12-03T01:36:00Z,Sigma Nu,625 N. 16th St.,OFF CAMPUS/GREEK HOUSING,0,75,Report of apples thrown through windows on the 2nd and 3rd floors causing 5 broken panes of glass.
10004811,LARCENY - FROM MOTOR VEHICLE,2010-12-03T07:06:00Z,Inactive,2010-12-02T23:00:00Z,2010-12-03T07:00:00Z,N/A,"Stadium Drive and ""T"" Street",GOVT. PARKING LOT (UNL),0,0,"Person entered a vehicle while it was parked in the meters north of Richards Hall, nothing was removed from the vehicle."
10004814,LARCENY - OTHER OR FROM OPEN AREA,2010-12-03T10:51:00Z,Cleared By Arrest,2010-09-25T16:30:00Z,2010-09-25T17:00:00Z,N/A,1100 Military Road,OTHER LOT/FIELD,85,0,"Victim reported that a person was wearing his stolen jacket in a class room in Henzlick Hall. Jacket was not his but was taken from another person that they knew, person cited for stealing the jacket."
10004815,ALCOHOL - DRUNK,2010-12-03T11:29:00Z,Cleared By Exception,2010-12-03T11:29:00Z,,N/A,"Stadium Drive and ""U"" Street",SIDEWALK,0,0,Intoxicated party contacted in area of Stadium Drive and T Street. Person taken to detox where they tested a .214 and turned over to staff.
10004816,LARCENY - FROM MOTOR VEHICLE,2010-12-03T11:33:00Z,Inactive,2010-12-02T20:30:00Z,2010-12-03T11:15:00Z,N/A,1220 N. 14th St.,GOVT. PARKING LOT (UNL),174,200,"Theft from auto in the Harper Hall parking lot, $174 loss, and $200 damage to vehicle."
10004818,AUTO THEFT,2010-12-03T12:15:00Z,Inactive,2010-12-02T21:00:00Z,2010-12-03T10:00:00Z,2244 Vine St.,2244 Vine St.,GOVT. PARKING LOT (UNL),2800,0,"Vehicle stolen from the parking lot of 2244 Vine Street, $2800 loss."
