Case #,Incident Code,Report Time,Case Status,Start Occurred,End Occurred,Building,Location 1,Location 2,Stolen,Damaged,Summary
7003995,FRAUD - CON GAMES/DECEPTION/FALSE    PRETENSE/OTHER,2007-10-02T13:59:00Z,Inactive,2007-10-02T13:59:00Z,,Phi Delta Theta,"1545 ""R"" St.",OFF CAMPUS/GREEK HOUSING,0,0,Party received counterfeit checks for item they were selling on face book.
7003999,TRESPASSING,2007-10-02T18:55:00Z,Cleared By Exception,2007-10-02T18:55:00Z,,Sheldon Memorial Art Gallery,451 N. 12th St.,"UNL SUPPORT FACILITY (office, service)",0,0,Two parties Baned and Barred from UNL property.
7004001,ACCIDENTS - P.D. REPORTABLE,2007-10-02T19:50:00Z,Cleared By Exception,2007-10-02T19:50:00Z,,Architecture Hall,402 Stadium Drive,STREET,0,60,UNLPD Vehicle 533 sustained a small dent when it struck a bollard. $50.00 Damage.
7004005,ASSAULT - NON DOMESTIC,2007-10-02T23:35:00Z,Cleared By Arrest,2007-10-02T23:35:00Z,,Abel Hall,860 N. 17th St.,UNL RESIDENCE HALL,0,0,Student cited  for third degree assault after making threatening remarks to an RA.
7004009,FRAUD - CHECKS INSUF/NO ACC/NOT FORGED,2007-10-03T10:30:00Z,Cleared By Arrest,2007-06-25T08:00:00Z,,Stadium Drive Parking Garage,625 Stadium Drive,"UNL SUPPORT FACILITY (office, service)",0,0,Party purchased two season football tickets with an insufficient funks check. Party was arrested and lodged in jail.
7004010,VANDALISM - OTHER,2007-10-03T12:34:00Z,Inactive,2007-08-27T08:00:00Z,2007-10-02T17:30:00Z,N/A,,UNKNOWN,0,400,"Vehicle ""keyed"" sometime in the past 5 weeks."
7004012,PROTECTION ORDER VIOLATION,2007-10-03T16:13:00Z,Cleared By Arrest,2007-10-03T11:00:00Z,2007-10-03T16:00:00Z,Military & Naval Science,1360 Vine St.,UNKNOWN,0,0,Party reported a violation of protection order.
7004016,FRAUD - CREDIT CARDS/ATM/BANK CARD,2007-10-03T19:11:00Z,Cleared By Arrest,2007-10-03T19:11:00Z,,Kabredlo's,"1540 ""P"" St.",GAS/SERVICE STATION,0,0,Unauthorized use of credit card for a purchase at Kabredlo's 16th and P Street.
7004018,LARCENY - FROM MOTOR VEHICLE,2007-10-03T21:58:00Z,Inactive,2007-10-03T20:30:00Z,2007-10-03T21:30:00Z,515 N 19th Parking Lot Vine to,515 N. 19th St.,GOVT. PARKING LOT (UNL),1300,0,A Student's vehicle entered by unknown means and a laptop computer stolen.
7004024,ALCOHOL - DWI,2007-10-04T01:08:00Z,Cleared By Arrest,2007-10-04T01:08:00Z,,N/A,N. 17th Street and Vine Street,STREET,0,0,Student stopped on traffic violation found to be DWI. .128 BAC.
7004026,MEDICAL EMERGENCY,2007-10-04T09:12:00Z,Cleared By Arrest,2007-10-04T09:12:00Z,,Nebraska Hall,900 N. 16th St.,UNL ACADEMIC BUILDING,0,0,Male who passed out and was transported to the hospital.
7004027,LARCENY - STOLEN BIKE,2007-10-04T13:07:00Z,Inactive,2007-09-24T12:20:00Z,2007-10-02T15:30:00Z,Hamilton Hall,639 N. 12th St.,UNL ACADEMIC BUILDING,515,0,Bicycle stolen from the east side of Hamilton Hall within the last 2 weeks.
7004033,ASSAULT - NON DOMESTIC,2007-10-04T21:24:00Z,Inactive,2007-10-04T21:20:00Z,,Sandoz Hall,820 N. 17th St.,SIDEWALK,0,0,UNL student assaulted (minor injuries). No suspects.
7004034,LITTERING,2007-10-05T01:18:00Z,Cleared By Arrest,2007-10-05T01:18:00Z,,Andersen Hall,200 Centennial Mall N.,GOVT. PARKING LOT (UNL),0,0,Male observed urinating in lot.  Cited/Released for Littering.
7004035,NARCOTICS - POSSESSION,2007-10-05T01:41:00Z,Cleared By Arrest,2007-10-05T01:41:00Z,,N/A,,UNL RESIDENCE HALL,0,0,UNL student cited/released for Poss. Marijuana < 1 oz. (1.4 grams)
7004040,MISC - OTHER,2007-10-05T08:16:00Z,Inactive,2007-10-04T13:00:00Z,2007-10-04T14:00:00Z,Union-City,"1400 ""R"" St.","UNL SUPPORT FACILITY (office, service)",0,0,"A suspicious, rambling letter (by a non-student) was received by UNL staff."
7004041,DISTURBANCE - OTHER,2007-10-05T10:48:00Z,Cleared By Exception,2007-10-05T10:48:00Z,,Love Library South,"1248 ""R"" St.",LIBRARY,0,0,UNL student referred to Dean of Students Office for looking at porn on a computer at Love Library.
7004042,VANDALISM - OTHER,2007-10-05T11:29:00Z,Inactive,2007-10-05T02:00:00Z,2007-10-05T03:00:00Z,Beta Theta Pi,"1515 ""R"" St.",OFF CAMPUS/GREEK HOUSING,0,50,Unknown males from Alpha Tau Omega broke front door of Beta Theta Pi
7004045,DISTURBANCE - OTHER,2007-10-05T13:02:00Z,Cleared By Exception,2007-10-05T13:02:00Z,,Nebraska Union,"1400 ""R"" St.","UNL SUPPORT FACILITY (office, service)",0,0,UNL student contacted for smoking in a prohibited area and referred to Dean of Students Office for student code of conduct violation.
7004046,VANDALISM - OTHER,2007-10-05T13:20:00Z,Inactive,2007-10-04T11:00:00Z,2007-10-05T13:20:00Z,Whittier Building,2200 Vine St.,"UNL SUPPORT FACILITY (office, service)",0,50,Unknown person(s) vandalized the south doors.
7004047,VANDALISM - OTHER,2007-10-05T16:27:00Z,Cleared By Exception,2007-10-04T11:50:00Z,2007-10-04T11:55:00Z,Sigma Phi Epsilon,601 N. 16th St.,SIDEWALK,0,850,Sigma Nu member knocked down a motorcycle belonging to a Sigma Phi Epsilon member.
7004048,LARCENY - FROM BUILDING,2007-10-05T16:46:00Z,Cleared By Exception,2007-10-05T15:00:00Z,2007-10-05T16:30:00Z,College of Business Admin.,512 N. 12th St.,UNL ACADEMIC BUILDING,1228,0,Student left laptop computer alone in common area for 1.5 hrs and thought they would be safe.
7004051,TRESPASSING,2007-10-05T20:02:00Z,Cleared By Exception,2007-10-05T20:02:00Z,,Andersen Hall,200 Centennial Mall N.,UNL ACADEMIC BUILDING,0,0,Transient contacted with alcohol on campus.  Added to Ban & Bar (Warning)
7004050,LARCENY - FROM BUILDING,2007-10-05T20:25:00Z,Inactive,2007-10-05T20:25:00Z,2007-10-05T20:25:00Z,Kappa Delta,405 University Terrace,OFF CAMPUS/GREEK HOUSING,130,0,Student left her phone unattended and when she returned it was stolen.
7004052,MEDICAL EMERGENCY,2007-10-05T20:53:00Z,Inactive,2007-10-05T20:53:00Z,,University Health Center,"1500 ""U"" St.","UNL SUPPORT FACILITY (office, service)",0,0,UNL student slipped and hit his head in the shower.
7004055,ANIMAL - DOG BITE TO PERSON,2007-10-06T09:00:00Z,Cleared By Exception,2007-10-06T09:00:00Z,,C. Y. Thompson Library,1625 N. 38th St.,SIDEWALK,0,0,UNL student transported (per request) to St. Elizabeth Hospital after a superficial dog bite.
7004058,NARCOTICS - POSSESSION,2007-10-06T16:44:00Z,Cleared By Arrest,2007-10-06T16:44:00Z,2007-10-06T16:44:00Z,Abel Hall,860 N. 17th St.,UNL RESIDENCE HALL,0,0,Parties cited for possession of marihuana in Abel Hall.
7004064,ALCOHOL - DWI,2007-10-07T01:30:00Z,Cleared By Arrest,2007-10-07T01:32:00Z,,N/A,"N. 17th Street and ""Q"" Street",STREET,0,0,"Non student cited for DUI, DUS and Neg driving. BAC was .196"
7004063,TRESPASSING,2007-10-07T01:52:00Z,Cleared By Arrest,2007-10-07T01:52:00Z,,N/A,N. 14th Street and Salt Creek Roadway,TRANSPORTATION SERVICE,0,0,Two UNL students cited/released for 2nd Degree Trespass.
7004065,ALCOHOL - MINOR IN POSSESSION,2007-10-07T02:10:00Z,Cleared By Arrest,2007-10-07T02:10:00Z,,Abel Hall,860 N. 17th St.,UNL RESIDENCE HALL,0,0,Two UNL students cited/released for MIPC.
7004071,VANDALISM - OTHER,2007-10-07T09:25:00Z,Inactive,2007-10-05T12:00:00Z,2007-10-07T09:25:00Z,Acacia,2255 Vine St.,OFF CAMPUS/GREEK HOUSING,0,50,Damage to two outside shed doors.
7004074,MEDICAL - INHALE INTOXICANT OR HARMFUL VAPORS,2007-10-07T22:22:00Z,Inactive,2007-10-07T22:22:00Z,,Cather Hall,609 N. 17th St.,UNL RESIDENCE HALL,0,0,"Students reported eye,skin and throat irritation from an unknown cause. LFR, LFR Hazmat and UNL Health and envirormental safety responded. Area was ventilated, unknown on cause."
7004079,MEDICAL EMERGENCY,2007-10-08T03:21:00Z,Inactive,2007-10-07T22:00:00Z,,Neihardt Residence Center,540 N. 16th St.,UNL RESIDENCE HALL,0,0,"Student cut his finger on a jagged edge of an elevator door. Medical called, but refused."
7004081,MEDICAL EMERGENCY,2007-10-08T11:19:00Z,Cleared By Exception,2007-10-08T11:19:00Z,,Richards Hall,560 Stadium Drive,UNL ACADEMIC BUILDING,0,0,Male student having difficulty and vomiting.
7004085,ACCIDENTS - P.D. H&R NOT REPORTABLE,2007-10-08T15:27:00Z,Inactive,2007-10-03T23:30:00Z,2007-10-05T11:45:00Z,N/A,1111 N. 14th St.,GOVT. PARKING GARAGE (UNL),0,500,Hit and Run accident which happened in the Avery parking garage.
7004075,ASSAULT - DOMESTIC,2007-10-08T23:34:00Z,Cleared By Arrest,2007-10-08T23:10:00Z,2007-10-08T23:34:00Z,Schramm Hall,1130 N. 14th St.,UNL RESIDENCE HALL,0,0,Female student assaulted by ex-boyfirend who is also a student. pty lodged on domestic 3rd degree assault and cited for another 3rd degree assault.
7004096,VANDALISM - OTHER,2007-10-09T00:19:00Z,Inactive,2007-10-09T00:19:00Z,,Delta Upsilon,,OFF CAMPUS/GREEK HOUSING,0,50,Unknown pty(s) threw an unknown cup of liquid through an open window of 1548 Vine Street striking a bed and couch. Only loss appears to be clean up cost.
7004100,VANDALISM - OTHER,2007-10-09T08:49:00Z,Inactive,2007-10-05T17:00:00Z,2007-10-06T16:00:00Z,Alexander Building,"1410 ""Q"" St.",GOVT. PARKING LOT (UNL),0,900,A state owned vehicle vandalized while parked in an UNL parking lot.
7004101,LOST OR STOLEN ITEM,2007-10-09T09:27:00Z,Unfounded,2007-10-08T14:00:00Z,2007-10-08T17:30:00Z,Architecture Hall,402 Stadium Drive,UNL ACADEMIC BUILDING,0,0,Complainant left her ring in the restroom and considered it lost. It was later recovered by the custodial staff.
7004105,LARCENY - FROM MOTOR VEHICLE,2007-10-09T11:34:00Z,Inactive,2007-10-09T09:15:00Z,2007-10-09T10:45:00Z,N/A,"N. 14th Street and ""W"" Street",GOVT. PARKING LOT (UNL),10,0,Stolen purse from inside of a secured vehicle parked in the lot.
7004110,LARCENY - STOLEN BIKE,2007-10-09T17:37:00Z,Inactive,2007-10-05T17:00:00Z,2007-10-08T22:30:00Z,Selleck Quad,600 N. 15th St.,UNL RESIDENCE HALL,415,0,Parties bike was taken from the bike rack by the 8000 building Selleck Hall.
7004114,ALCOHOL - DRUNK,2007-10-10T01:40:00Z,Inactive,2007-10-10T01:40:00Z,,N/A,"N. 14th Street and ""P"" Street",SIDEWALK,0,0,"Non student taken to detox, refused to give breath sample, placed in quiet room."
7004117,LARCENY - FROM BUILDING,2007-10-10T10:39:00Z,Cleared By Exception,2007-10-09T21:00:00Z,2007-10-10T01:00:00Z,Abel Hall,860 N. 17th St.,UNL RESIDENCE HALL,120,0,"UNL student stole a hair straightener as a ""prank."""
7004118,LOST OR STOLEN ITEM,2007-10-10T12:15:00Z,Inactive,2007-10-09T10:00:00Z,2007-10-09T15:00:00Z,N/A,,SIDEWALK,110,0,Lost wallet and contents.
7004119,ACCIDENTS - INJURY H&R,2007-10-10T12:32:00Z,Inactive,2007-10-08T13:15:00Z,,N/A,"Stadium Drive and ""T"" Street",GOVT. PARKING LOT (UNL),0,0,Bicyclist struck and injured by a motor vehicle.
7004121,MEDICAL EMERGENCY,2007-10-10T15:25:00Z,Inactive,2007-10-10T15:25:00Z,,Brace Physics Lab,510 Stadium Drive,UNL ACADEMIC BUILDING,0,0,Female student consciousness and was transported.
7004123,LOST OR STOLEN ITEM,2007-10-10T16:39:00Z,Inactive,2007-10-10T12:20:00Z,2007-10-10T12:45:00Z,Othmer Hall,820 N. 16th St.,UNL ACADEMIC BUILDING,400,0,Party left his cell sitting on a bench in Othmer Hall.
7004125,AUTO THEFT,2007-10-10T18:39:00Z,Cleared By Exception,2007-10-10T06:00:00Z,2007-10-10T08:00:00Z,515 N 19th Parking Lot Vine to,515 N. 19th St.,GOVT. PARKING LOT (UNL),3365,0,Vehicle taken from 519 N 19th without authorization.
7004129,ALCOHOL - DWI,2007-10-11T01:35:00Z,Cleared By Arrest,2007-10-11T01:35:00Z,,N/A,N. 17th Street and Vine Street,STREET,0,0,Student stopped for speeding found to be DWI. .123 BAC. Also cited for open container.
7004131,ARSON,2007-10-11T03:33:00Z,Unfounded,2007-10-11T03:15:00Z,2007-10-11T03:33:00Z,Beta Theta Pi,"1515 ""R"" St.",OFF CAMPUS/GREEK HOUSING,0,15,"Float set on fire, $15.00 Damage."
7004134,LARCENY - GAS FROM SELF SERVICE PUMP,2007-10-11T15:38:00Z,Cleared By Arrest,2007-10-11T15:38:00Z,,N/A,"1540 ""P"" St.",GAS/SERVICE STATION,9.98,0,Party responsible drove off with out paying for his gasoline. Later arrested for DUS and cited for Theft.
7004135,LARCENY - FROM BUILDING,2007-10-11T15:43:00Z,Inactive,2007-10-06T04:30:00Z,2007-10-06T12:00:00Z,Beta Theta Pi,"1515 ""R"" St.",OFF CAMPUS/GREEK HOUSING,275,0,Unknown person(s) stole the victims skate board from his fraternity.
7004137,TELEPHONE - OTHER,2007-10-11T16:22:00Z,Cleared By Exception,2007-09-23T00:00:00Z,2007-10-11T16:22:00Z,N/A,,UNKNOWN,0,0,UNL student receiving unwanted phone calls.
7004141,ALCOHOL - MINOR IN POSSESSION,2007-10-12T00:44:00Z,Cleared By Arrest,2007-10-12T00:44:00Z,2007-10-12T00:44:00Z,Delta Upsilon,1548 Vine St.,SIDEWALK,0,0,Party cited for MIP-C and False information given to a police officer 1548 Vine Street.
7004142,ALCOHOL - DWI,2007-10-12T01:25:00Z,Cleared By Arrest,2007-10-12T01:25:00Z,,N/A,"N. 16th Street and ""Q"" Street",STREET,0,0,"Party cited for DWI, open container, disobeying a traffic control device and no lights at night, after being stopped for wrong way one way 16th, Q to P Streets."
7004143,ACCIDENTS - P.D. NOT REPORTABLE,2007-10-12T01:55:00Z,Cleared By Arrest,2007-10-12T01:55:00Z,2007-10-12T01:55:00Z,Alpha Gamma Sigma,4001 Holdrege St.,OFF CAMPUS/GREEK HOUSING,0,850,Party cited for MIP-C in the area of 4001 Holdrege Street.
7004146,VANDALISM - OTHER,2007-10-12T08:53:00Z,Inactive,2007-10-09T14:00:00Z,2007-10-10T10:00:00Z,N/A,3309 Starr St.,GOVT. PARKING LOT (UNL),0,150,Driver's side mirror of a car was broken off.
7004147,LARCENY - SHOPLIFTING,2007-10-12T09:02:00Z,Cleared By Arrest,2007-10-12T09:02:00Z,,N/A,625 Stadium Drive,CONVENIENCE STORE,1.59,0,UNL employee cited/released for Theft by Shoplifting after stealing a breakfast burrito.
7004151,MEDICAL EMERGENCY,2007-10-12T11:35:00Z,Cleared By Exception,2007-10-12T11:35:00Z,,Hardin Hall,1600 N. 33rd St.,"UNL SUPPORT FACILITY (office, service)",0,0,Female non-student transported to Bryan/LGH West after becoming light-headed.
7004152,MEDICAL EMERGENCY,2007-10-12T12:45:00Z,Inactive,2007-10-12T12:45:00Z,2007-10-12T12:45:00Z,Westbrook Music Building,"1104 ""R"" St.",UNL ACADEMIC BUILDING,0,0,Female student experiencing abdominal pains was transported to Bryan/LGH West.
7004154,FRAUD - CREDIT CARDS/ATM/BANK CARD,2007-10-12T14:41:00Z,Inactive,2007-09-19T09:20:00Z,2007-09-20T00:01:00Z,U Stop,240 N. 17th St.,CONVENIENCE STORE,0,0,Unknown persons used victims credit card to purchase $50.00.
7004155,LOST OR STOLEN ITEM,2007-10-12T15:19:00Z,Inactive,2007-10-04T18:00:00Z,2007-10-10T22:00:00Z,N/A,"1531 ""S"" St.",OFF CAMPUS/GREEK HOUSING,150,0,Unknown person(s) stole several NU football tickets from dorm room.
7004157,ALCOHOL - DRUNK,2007-10-12T21:13:00Z,Inactive,2007-10-12T21:13:00Z,,N/A,"N. 17th Street and ""Q"" Street",SIDEWALK,0,0,Male party taken to Detox with a .295 BAC.
7004159,ALCOHOL - MINOR IN POSSESSION,2007-10-12T21:58:00Z,Cleared By Arrest,2007-10-12T21:58:00Z,,N/A,"N. 17th Street and ""X"" Street",STREET,0,0,Traffic Stop.  Driver cited/released for MIP/Open Container.
7004162,MEDICAL EMERGENCY,2007-10-12T23:54:00Z,Inactive,2007-10-12T23:54:00Z,,N/A,745 N. 14th St.,GOVT. PARKING LOT (UNL),0,0,UNL student having trouble breathing.  Transported to LGH-West where refused treatment.  See LPD case #A7-112017
7004163,ALCOHOL - MINOR IN POSSESSION,2007-10-12T23:59:00Z,Cleared By Arrest,2007-10-12T23:59:00Z,2007-10-12T23:59:00Z,Abel Hall,860 N. 17th St.,UNL RESIDENCE HALL,0,0,Three minor cited/released for MIP.
7004165,ALCOHOL - DWI,2007-10-13T02:06:00Z,Cleared By Arrest,2007-10-13T02:06:00Z,,N/A,"N. 17th Street and ""R"" Street",STREET,0,0,Party cited for DWI 17th and Vine Street.
7004184,BURGLARY,2007-10-13T15:23:00Z,Inactive,2007-10-13T11:00:00Z,2007-10-13T15:00:00Z,Abel Hall,860 N. 17th St.,UNL RESIDENCE HALL,2000,0,Unknown person(s) stole victims Hewlett Packard Laptop.
7004182,ALCOHOL - CONSUMPTION IN PUBLIC,2007-10-13T15:30:00Z,Cleared By Arrest,2007-10-13T15:30:00Z,,Memorial Stadium,740 Stadium Drive,GOVT. PARKING LOT (UNL),0,0,Party cited for Public Consumption in the North Stadium parking lot.
7004185,LARCENY - FROM BUILDING,2007-10-13T17:09:00Z,Inactive,2007-10-13T16:00:00Z,2007-10-13T16:10:00Z,Abel Hall,860 N. 17th St.,UNL RESIDENCE HALL,135,0,Unknown person(s) entered room and stole purse + contents.
7004186,LARCENY - FROM BUILDING,2007-10-13T19:34:00Z,Inactive,2007-10-01T17:00:00Z,2007-10-13T19:34:00Z,Selleck Quad,600 N. 15th St.,UNL RESIDENCE HALL,12,0,Unknown person(s) stole victims birth certificate.
7004187,MEDICAL EMERGENCY,2007-10-13T20:51:00Z,Inactive,2007-10-13T20:51:00Z,,Selleck Quad,600 N. 15th St.,UNL RESIDENCE HALL,0,0,Possible panic attack. Refused transport.
7004189,ALCOHOL - DRUNK,2007-10-13T22:32:00Z,Inactive,2007-10-13T22:32:00Z,,N/A,N. 20th Street and Vine Street,SIDEWALK,0,0,Intoxicated party contacted and TOT Detox (.271 BAC).
7004190,ASSAULT - OF POLICE OFFICER,2007-10-13T22:48:00Z,Cleared By Arrest,2007-10-13T22:48:00Z,,N/A,"N. 17th Street and ""P"" Street",SIDEWALK,0,0,Two non UNL students cited/lodged for Assault on PO/Fail to Comply/Resisting Arrest. (.153/.221 BAC)
7004192,TRESPASSING,2007-10-14T00:07:00Z,Cleared By Arrest,2007-10-14T00:07:00Z,,N/A,N. 14th Street and Salt Creek Roadway,TRANSPORTATION SERVICE,0,0,Two UNL students cited/released for Trespass.
7004193,VANDALISM - OTHER,2007-10-14T00:28:00Z,Cleared By Arrest,2007-10-14T00:12:00Z,2007-10-14T00:28:00Z,Andersen Hall,200 Centennial Mall N.,GOVT. PARKING LOT (UNL),60,550,UNL student cited/lodged for Resisting Arrest/Vandalism/Theft. (.227 BAC)
7004194,ALCOHOL - MINOR IN POSSESSION,2007-10-14T01:37:00Z,Cleared By Arrest,2007-10-14T01:37:00Z,,Abel Hall,860 N. 17th St.,UNL RESIDENCE HALL,0,0,6 persons cited for MIP after RA found alcohol while responding to a complaint of a loud party.
7004196,NARCOTICS - POSSESSION,2007-10-14T02:41:00Z,Cleared By Arrest,2007-10-14T02:41:00Z,,N/A,1150 N. 14th St.,GOVT. PARKING LOT (UNL),0,0,UNL students contacted in vehicle smoking marijuana.  Cited/Released for Poss Drug Paraphernalia.
7004198,MEDICAL EMERGENCY,2007-10-14T03:47:00Z,Inactive,2007-10-14T03:47:00Z,,Selleck Quad,600 N. 15th St.,UNL RESIDENCE HALL,0,0,UNL student transported to LGH West for alcohol poisoning.
7004199,VANDALISM - OTHER,2007-10-14T12:57:00Z,Inactive,2007-10-14T03:00:00Z,2007-10-14T03:30:00Z,Sigma Nu,625 N. 16th St.,OFF CAMPUS/GREEK HOUSING,0,1000,Steel scaffolding and a homecoming display damaged outside of the fraternity on the lawn.
7004202,LOST OR STOLEN ITEM,2007-10-14T20:57:00Z,Inactive,2007-10-12T21:30:00Z,2007-10-14T18:00:00Z,N/A,,UNKNOWN,15,0,Party lost their wallet in city of Lincoln.
7004206,NARCOTICS - POSSESSION,2007-10-15T00:26:00Z,Cleared By Arrest,2007-10-15T00:26:00Z,,N/A,515 N. 19th St.,GOVT. PARKING LOT (UNL),0,0,"3 people contacted smoking marijuana in a veh. 515 N. 19th. 1 pty cited for poss of marijuana <oz, 1 cited for poss of paraphernalia."
7004207,LOST OR STOLEN ITEM,2007-10-15T01:55:00Z,Inactive,2007-10-14T18:00:00Z,2007-10-15T00:45:00Z,Abel Hall,860 N. 17th St.,UNKNOWN,1999,0,A student reports he may have lost or misplaced his laptop computer.
7004210,LOST OR STOLEN ITEM,2007-10-15T09:57:00Z,Cleared By Exception,2007-10-11T16:00:00Z,2007-10-11T17:15:00Z,Activities,1700 N. 34th St.,"UNL SUPPORT FACILITY (office, service)",0,0,"Lost ""N"" Card on east campus."
7004212,ACCIDENTS - P.D. H&R NOT REPORTABLE,2007-10-15T13:41:00Z,Inactive,2007-10-14T09:30:00Z,2007-10-15T12:30:00Z,N/A,515 N. 19th St.,GOVT. PARKING LOT (UNL),0,550,"Hit and Run accident in the lot located at 519 North 19th, Street."
7004214,TRESPASSING,2007-10-15T14:30:00Z,Cleared By Exception,2007-10-15T14:30:00Z,,Nebraska Union,"1400 ""R"" St.","UNL SUPPORT FACILITY (office, service)",0,0,"Party selling magazine subscriptions north side Nebraska Union, given trespass policy letter."
7004218,NARCOTICS - POSSESSION,2007-10-15T22:38:00Z,Cleared By Arrest,2007-10-15T22:38:00Z,,Abel Hall,,UNL RESIDENCE HALL,0,0,One student cited for poss of drug paraphernalia.
7004222,ALCOHOL - DRUNK,2007-10-16T00:52:00Z,Inactive,2007-10-16T00:52:00Z,,N/A,1234 N. 14th St.,COMMERCIAL PARKING LOT,0,0,a non student litghing road flares was taken to detox where he tested .104 BAC. Pty also had an active LPD broadcast.
7004223,DISTURBANCE - OTHER,2007-10-16T06:49:00Z,Inactive,2007-10-16T06:35:00Z,2007-10-16T06:40:00Z,N/A,"Stadium Drive and ""T"" Street",GOVT. PARKING LOT (UNL),0,0,Female reports a suspicious vehicle was following her.
7004224,LARCENY - FROM BUILDING,2007-10-16T09:11:00Z,Inactive,2007-10-08T09:00:00Z,2007-10-15T22:00:00Z,Union-City,"1400 ""R"" St.","UNL SUPPORT FACILITY (office, service)",70,0,Daily Nebraskan poster taken from inside the City Union.
7004227,MISSING PERSON - ADULT,2007-10-16T11:21:00Z,Cleared By Exception,2007-09-17T21:16:00Z,,Sandoz Hall,820 N. 17th St.,UNL RESIDENCE HALL,0,0,UNL Housing attempting to locate a student.
7004230,LARCENY - OTHER OR FROM OPEN AREA,2007-10-16T14:02:00Z,Inactive,2006-10-16T14:37:00Z,2007-10-16T08:00:00Z,N/A,942 N. 22nd St.,GOVT. PARKING LOT (UNL),500,0,Insulated copper wiring taken within the last year form the parking lot east side of Whittier building.
7004232,TRESPASSING,2007-10-16T15:44:00Z,Cleared By Arrest,2007-10-16T15:35:00Z,,Cather Hall,609 N. 17th St.,UNL RESIDENCE HALL,0,0,Party arrested for trespassing by going into Cather Hall without and escort.
7004234,LOST OR STOLEN ITEM,2007-10-16T17:06:00Z,Inactive,2007-10-09T17:00:00Z,2007-10-10T15:30:00Z,Richards Hall,560 Stadium Drive,UNL ACADEMIC BUILDING,350,0,Item claim from lost and found Richards Hall by someone other than the owner.
7004235,LARCENY - STOLEN BIKE,2007-10-16T17:29:00Z,Inactive,2007-10-16T15:00:00Z,2007-10-16T16:45:00Z,Campus Recreation Center,841 N. 14th St.,SPORT FACILITIES,150,0,Parties unlocked bike taken form the City Campus Rec. Center.
7004236,LARCENY - OTHER OR FROM OPEN AREA,2007-10-16T18:10:00Z,Inactive,2007-10-15T14:30:00Z,2007-10-16T09:20:00Z,Avery Hall,"1144 ""T"" St.",GOVT. PARKING LOT (UNL),30,0,Unknown party stole a bicycle tire from a bike at the bike rack east side Avery Hall.
7004243,NARCOTICS - POSSESSION,2007-10-17T16:22:00Z,Cleared By Arrest,2007-10-17T16:22:00Z,,Cather Hall,609 N. 17th St.,UNL RESIDENCE HALL,0,0,Party cited for possession of marihuana less than an oz. in Cather Hall.
7004246,MEDICAL EMERGENCY,2007-10-17T21:34:00Z,Inactive,2007-10-17T21:34:00Z,,N/A,3403 Starr St.,UNL APARTMENT,0,0,"8 year old female suffered a seizure then began having difficulty breathing. Transported to Bryan LGH West for treatment she may be sent to childrens Hospital in Omaha. Non life threatening, no foul play."
7004251,ALCOHOL - MINOR IN POSSESSION,2007-10-18T22:28:00Z,Cleared By Arrest,2007-10-18T22:28:00Z,,515 N 19th Parking Lot Vine to,515 N. 19th St.,GOVT. PARKING LOT (UNL),0,0,Two UNL students cited/released for MIP.
7004252,MISC - OTHER,2007-10-18T22:30:00Z,Inactive,2007-10-18T22:30:00Z,2007-10-18T22:30:00Z,Abel Hall,860 N. 17th St.,UNL RESIDENCE HALL,0,0,Pepper spray or similar substance sprayed on 9th floor.
7004254,ALCOHOL - DWI,2007-10-19T00:02:00Z,Cleared By Arrest,2007-10-19T00:02:00Z,,N/A,N. 17th Street and Vine Street,STREET,0,0,"UNL student cited/lodged for DWI, Refusal to Submit to a Chemical Test, Improper Lane Change, and Straddling Lane Lines. (.158 BAC on PBT)"
7004255,DISTURBANCE - OTHER,2007-10-19T01:07:00Z,Inactive,2007-10-18T00:00:00Z,2007-10-19T01:07:00Z,Sandoz Hall,820 N. 17th St.,UNL RESIDENCE HALL,0,0,Verbal disturbance between roommates.  TOT Housing.
7004256,ALCOHOL - MINOR IN POSSESSION,2007-10-19T04:27:00Z,Cleared By Arrest,2007-10-19T04:27:00Z,,Cather Hall,,UNL RESIDENCE HALL,0,0,Intoxicated student contacted in Cather Hall.  Cited for MIPC and admitted into Detox. (.258 BAC)
7004257,TRESPASSING,2007-10-19T12:04:00Z,Cleared By Arrest,2007-10-19T12:04:00Z,2007-10-19T12:04:00Z,Facilities Management Shops,942 N. 22nd St.,GOVT. PARKING LOT (UNL),0,0,Broadcasts issued for a male and female trespassing in a gated parking lot.
7004261,LOST OR STOLEN ITEM,2007-10-19T12:27:00Z,Cleared By Exception,2007-10-19T08:00:00Z,2007-10-19T11:30:00Z,N/A,City of Lincoln,UNKNOWN,10,0,Lost keys and N Card somewhere on campus.
7004262,SS - CHECK WELFARE OF PERSON,2007-10-19T14:19:00Z,Cleared By Exception,2007-10-19T10:30:00Z,2007-10-19T15:20:00Z,Abel Hall,860 N. 17th St.,UNL RESIDENCE HALL,0,0,Welfare check of student done at Abel Hall per parent request. Student was fine.
7004263,LOST OR STOLEN ITEM,2007-10-19T15:18:00Z,Inactive,2007-10-18T12:00:00Z,,Neihardt Residence Center,540 N. 16th St.,UNL RESIDENCE HALL,40,0,Student accidentally flushed their cell phone down the toilet in Raymond Hall.
