Case #,Incident Code,Reported,Case Status,Start Occurred,End Occurred,Building,Location,Stolen,Damaged,Summary
10004589,ARSON,11/18/10 14:09,Inactive,11/14/10 4:54,,Beta Theta Phi,1515 R St. (OFF CAMPUS/GREEK HOUSING),$0.00 ,$0.00 ,Chair started on fire in residents room.
10004590,FRAUD - CREDIT CARDS/ATM/BANK CARD,11/18/10 14:29,Inactive,11/15/10 0:00,11/18/10 14:29,Neihardt Residence Center,540 North 16th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,"Person reported unauthorized transactions on their checking account, loss at this time $1,289."
10004598,LOST OR STOLEN ITEM,11/18/10 21:28,Inactive,11/18/10 13:45,11/18/10 18:00,Love Library South,1248 R (LIBRARY),$22.00 ,$0.00 ,UNL student reported the lose of her wallet on the 3rd floor.
10004599,ALCOHOL - DRUNK,11/18/10 22:07,Cleared by Exception,11/18/10 22:07,,College of Dentistry,3975 Potter St (GOV'T PARKING LOT (UNL)),$0.00 ,$0.00 ,UNL student reported a male had jumped out in front of her vehicle.  Non student taken into custody and transported to Detox (.246 BAC).  Hold placed on male to be interviewed for possible Emergency Protective Custody when sober.
10004600,NARCOTICS - POSSESSION,11/18/10 22:39,Cleared by Arrest,11/18/10 22:39,,N/A,4431 Holdrege St. (MULTI-DWELLING (7 + UNITS) off campus),$0.00 ,$0.00 ,Non student cited/released for Possession of Marijuana < 1 oz.(2.9 g)/Possession of Drug Paraphernalia.
10004605,VANDALISM - BY GRAFFITI,11/19/10 5:55,Inactive,11/18/10 12:00,11/19/10 5:00,Westbrook Music Building,1104 R St (GOV'T PARKING LOT (UNL)),$0.00 ,$115.00 ,"Two signs with the word ""LOCH"" written on them in black marker."
10004607,NARCOTICS - POSSESSION,11/19/10 9:01,Cleared by Arrest,11/19/10 9:01,,The Courtyards,733 North  17th  St. (UNL RESIDENCE HALL),$0.00 ,$0.00 ,A UNL student was lodged at Lancaster County Corrections for Possession of a Controlled Substance.
10004608,VANDALISM - BY GRAFFITI,11/19/10 9:32,Inactive,11/18/10 11:00,11/19/10 9:32,Sheldon Memorial Art Gallery,451 North 12th St (UNL RESIDENCE HALL),$0.00 ,$100.00 ,"Concrete wall and sign damaged by an unknown person(s) writing ""LOCH"" and ""ART"" on them with green colored paint stick."
10004609,VANDALISM - OTHER,11/19/10 10:53,Inactive,11/18/10 22:00,11/19/10 10:53,Sigma Nu,625 North 16th St. (OFF CAMPUS/GREEK HOUSING),$0.00 ,$250.00 ,Member of Sigma Nu fraternity had his vehicle damaged by an unknown person(s) throwing a rock through a window.
10004610,LITTERING,11/19/10 12:02,Inactive,11/16/10 17:00,11/19/10 12:02,Innovation Campus,1800 State Fair Park Drive (STREET),$0.00 ,$0.00 ,Unknown person dumped several pieces of trash on a street in Innovation Campus.
10004614,LOST OR STOLEN ITEM,11/19/10 16:17,Inactive,11/19/10 13:30,11/19/10 15:30,College of Business Admin.,512 North 12th St (UNL ACADEMIC BUILDING),$200.00 ,$0.00 ,A UNL student reported her 8gb IPod lost from CBA.
10004621,ALCOHOL - MINOR IN POSSESSION,11/20/10 0:01,Cleared by Arrest,11/20/10 0:01,,Neihardt Residence Center,540 North 16th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,Report of an intoxicated male passed out in the east stairwell of Raymond Hall.  UNL student taken into custody and transported to Detox (.237 BAC).  Cited for MIPC.
10004622,ALCOHOL - DRUNK,11/20/10 2:35,Cleared by Exception,11/20/10 2:35,,University Health Center,1500 U St (SIDEWALK),$0.00 ,$0.00 ,"CSO reported an intoxicated male walking down the sidewalk.  Officers contacted male and noted slurred speech, difficulty maintaining balance, red bloodshot eyes and strong odor of an alcoholic beverage.  Taken into custody and transported to Detox (.230 BAC). UNL Student."
10004619,ACCIDENTS - P.D. NOT REPORTABLE,11/20/10 22:51,Cleared by Exception,11/20/10 21:30,,N/A,N 16TH ST & S ST (STREET),$0.00 ,$900.00 ,Report of a driver attempting to parallel park his vehicle when he struck a parked vehicle.  Victim requested the incident documented.
10004633,ALCOHOL - MINOR IN POSSESSION,11/20/10 23:47,Cleared by Arrest,11/20/10 23:47,,Schramm Hall,1130 North 14th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,CSO reported an intoxicated female in the lobby.  Officers arrived and contacted two females on the 6th floor.  Both had signs of alcohol consumption.  One cited/released for MIPC (.063 BAC); one cited/Detox for MIPC (.180 BAC). Both UNL Students.
10004634,SS - CHECK WELFARE OF PERSON,11/20/10 23:58,Inactive,11/20/10 23:58,,Burr Hall,1701 North 35th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,Report of concerning text messages.  UNL student contacted and found not to be a harm to self or others.
10004635,ALCOHOL - MINOR IN POSSESSION,11/21/10 0:22,Cleared by Arrest,11/21/10 0:22,,Neihardt Residence Center,540 North 16th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,CSO observed two UNL students with alcohol in a dorm room.  One UNL student cited/released and one cited/Detox (.182 BAC)  for MIP.
10004636,ALCOHOL - MINOR IN POSSESSION,11/21/10 1:01,Cleared by Arrest,11/21/10 1:01,,Sigma Nu,625 North 16th St. (SIDEWALK),$0.00 ,$0.00 ,"Intoxicated male contacted on the sidewalk.  Officer noted slurred speech, unable to maintain balance, red bloodshot eyes and strong odor of an alcoholic beverage.  UNL student cited/Detox (.321 BAC) for MIPC."
10004637,ALCOHOL - MINOR IN POSSESSION,11/21/10 4:18,Cleared by Arrest,11/21/10 4:18,,Schramm Hall,1130 North 14th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,Report of a male urinating on the 3rd floor stairwell.  Contact was made with an intoxicated male inside the women's restroom on the 4th floor.  UNL student cited/released for MIPC (.106 BAC) and 2nd Degree Trespass.
10004640,LARCENY - FROM MOTOR VEHICLE,11/21/10 12:28,Inactive,11/20/10 23:30,11/21/10 12:30,N/A,3323 Starr Street #2 (GOV'T PARKING LOT (UNL)),$150.00 ,$0.00 ,UNL student had his MP3 played removed from the center console of his vehicle.
10004641,LARCENY - FROM BUILDING,11/21/10 13:12,Inactive,11/21/10 3:00,11/21/10 3:15,Smith Hall,1120 North 14th St (UNL RESIDENCE HALL),$25.00 ,$0.00 ,Unknown person(s) removed the door handle from room 720.
10004642,ACCIDENTS - P.D. H&R NOT REPORTABLE,11/21/10 13:54,Inactive,,,HSS North Lot,1220 N 14th St (GOV'T PARKING LOT (UNL)),$0.00 ,$600.00 ,UNL student's vehicle was damaged possibly while parked in a UNL parking lot.
10004650,MEDICAL EMERGENCY,11/22/10 9:14,Cleared by Exception,11/22/10 9:14,,Nelle Cochrane Woods Art Bldg.,1140 R St (UNL ACADEMIC BUILDING),$0.00 ,$0.00 ,"UNL student felt lightheaded, then passed out. Refused transport to the hospital."
10004654,LOST OR STOLEN ITEM,11/22/10 11:38,Inactive,,,N/A,(UNKNOWN),$0.00 ,$0.00 ,UNL student reports their passport was lost or stolen.
10004657,LARCENY - STOLEN BIKE,11/22/10 14:04,Inactive,11/19/10 9:30,11/20/10 10:00,Smith Hall,1120 North 14th St (UNL RESIDENCE HALL),$520.00 ,$0.00 ,"Bike taken from the bike rack south of Smith Hall, $520 loss."
10004658,VANDALISM - BY GRAFFITI,11/22/10 14:23,Inactive,,,Union-City,1400 R St (GOV'T PARKING LOT (UNL)),$0.00 ,$50.00 ,"Unknown person(s) vandalized a truck by spray painting the work LOCH on the cargo box, $50 damage."
10004667,ALCOHOL - MINOR IN POSSESSION,11/23/10 1:17,Cleared by Arrest,11/23/10 1:17,,Schramm Hall,1130 North 14th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,A UNL student was cited and released for MIP. BAC 0.068.
10004671,ACCIDENTS - P.D. NOT REPORTABLE,11/23/10 11:48,Cleared by Arrest,11/23/10 10:00,,Ruth Staples Child Development Lab,1855 North 35th St (GOV'T PARKING LOT (UNL)),$0.00 ,"$1,025.00 ","Person damaged a UNL parking sign by hitting it with a vehicle, damage to sign $125, damage to vehicle $900. This occured in the metered parking lost west of Ruth Staples building."
10004675,SS - CHECK WELFARE OF PERSON,11/23/10 15:57,Cleared by Exception,11/5/10 0:00,11/23/10 15:57,The Courtyards,733 North  17th  St. (UNL APARTMENT),$0.00 ,$0.00 ,A check welfare was attempted on a UNL student.
10004677,ACCIDENTS - P.D. H&R REPORTABLE,11/23/10 18:10,Inactive,11/23/10 11:04,11/23/10 12:27,17 & R Parking Garage,300 North 17th St (GOV'T PARKING GARAGE (UNL)),$0.00 ,$0.00 ,"Hit and Run accident in the 17th and R Street parking lot, $850 damage."
10004683,VANDALISM - OTHER,11/24/10 4:45,Inactive,,,The Village,1055 North 16 St. (UNL RESIDENCE HALL),$0.00 ,$300.00 ,A window at The Village was broken by unknown means.
10004686,VANDALISM - BY GRAFFITI,11/24/10 10:15,Inactive,,,Architecture Hall West,400 Stadium Dr (UNL ACADEMIC BUILDING),$0.00 ,$5.00 ,"Unknown person(s) spray painted the letters LOCH on a wall by the west handicap door area of Architecture Hall, $5 damage."
10004689,TRESPASSING,11/24/10 16:27,Cleared by Arrest,11/24/10 16:27,11/24/10 16:27,Union-City,"1400 R St. (UNL SUPPORT FACILITY (office, service))",$0.00 ,$0.00 ,A non-student was cited and released for Trespassing due to being banned and barred.
10004694,ALCOHOL - DWI,11/25/10 1:46,Cleared by Arrest,11/25/10 1:46,,N/A,N 17TH ST & VINE ST (STREET),$0.00 ,$0.00 ,UNL student cited/Detox for DWI (.176 BAC).  Officer observed vehicle straddling lane lines and driving negligently.
10004707,ALCOHOL - MINOR IN POSSESSION,11/26/10 13:30,Cleared by Arrest,11/26/10 13:30,,Memorial Stadium,740 Stadium Dr. (SPORT FACILITIES),$0.00 ,$0.00 ,A UNL student was cited/released and transported to Detox for MIPC. BAC 0.186
10004708,ALCOHOL - MINOR IN POSSESSION,11/26/10 14:16,Cleared by Arrest,11/26/10 14:16,,Memorial Stadium,740 Stadium Dr. (SPORT FACILITIES),$0.00 ,$0.00 ,A UNL student was cited/released  and transported to Detox for MIPC. BAC 0.272
10004710,ALCOHOL - MINOR IN POSSESSION,11/26/10 14:27,Cleared by Arrest,11/26/10 14:27,,Memorial Stadium,740 Stadium Dr. (SPORT FACILITIES),$0.00 ,$0.00 ,A UNL student was cited/released and transported to Detox. BAC 0.228
10004712,ALCOHOL - MINOR IN POSSESSION,11/26/10 14:39,Cleared by Arrest,11/26/10 14:39,,Memorial Stadium,740 Stadium Dr. (SIDEWALK),$0.00 ,$0.00 ,"UNL student cited for MIP-C outside the Stadium Parking garage, student taken to detox with a .136 BAC and turned over to staff."
10004715,ASSAULT - DOMESTIC,11/26/10 15:40,Cleared by Arrest,11/26/10 15:40,,Memorial Stadium,740 Stadium Dr. (SPORT FACILITIES),$0.00 ,$0.00 ,Witness reports observing a male assault a female at the Nebraska Football Game.  Non student cited/lodged for Domestic Assault (3rd Degree)/Poss. of Marijuana < 1 oz.(.8 grams)/Poss of Paraphernalia.
10004718,ASSAULT - NON DOMESTIC,11/26/10 16:30,Cleared by Arrest,11/26/10 16:30,,Memorial Stadium,740 Stadium Dr. (SPORT FACILITIES),$0.00 ,$0.00 ,Non-student cited/released for 3rd Degree Assault and ejected from the stadium after hitting another fan in the face.
10004720,LARCENY - FROM MOTOR VEHICLE,11/26/10 18:17,Inactive,11/26/10 14:00,11/26/10 18:15,515 N 19th Parking Lot Vine to,515 North 19th St. (GOV'T PARKING LOT (UNL)),$414.00 ,$0.00 ,Knives and cash stolen from an unlocked car.
10004722,LARCENY - FROM MOTOR VEHICLE,11/26/10 18:28,Inactive,11/26/10 11:30,11/26/10 18:25,The Village,1055 North 16 St. (GOV'T PARKING LOT (UNL)),$2.00 ,$150.00 ,A non-students vehicle was broke into  and a two dollar check was taken. Pry marks observed.
10004725,ALCOHOL - DRUNK,11/26/10 20:52,Cleared by Exception,11/26/10 22:50,11/26/10 22:52,Behlen Physics Lab,500 Stadium Dr (SIDEWALK),$0.00 ,$0.00 ,A non-student was placed into civil protective custody and transported to Cornhusker Place Detox. BAC 0.265
10004729,VANDALISM - OTHER,11/27/10 15:24,Inactive,11/27/10 0:01,11/27/10 12:00,Pound Hall,513 North 17th St (GOV'T PARKING LOT (UNL)),$0.00 ,$150.00 ,Two motorcycles were vandalized by being tipped over behind Pound Hall.
10004731,TRESPASSING,11/27/10 22:37,Cleared by Arrest,11/27/10 22:37,,Selleck Quad,600 North 15th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,CSO observed two juvenile males in the computer lab.  One of the males was found to be banned and barred.  He was referred to County Attorney/released to his father.  The other male was wanted by LPD (Runaway).  He was turned over to LPD.
10004733,FIRE (WORKING) - NO ALARM,11/28/10 14:03,Cleared by Exception,11/28/10 14:03,,Harper Hall,1150 North 14th St (GOV'T LOT/FIELD (UNL)),$0.00 ,$30.00 ,"Wood chips on fire by Harper Hall caused by blown over cigarette disposal unit. LFR arrived and put out the small fire, $30 damage to chips."
10004735,"PROPERTY DAMAGE - UNINTENTIONAL,NON TRAFFIC",11/28/10 17:27,Cleared by Exception,11/28/10 17:15,11/28/10 17:27,19th/Vine Parking Garage,1810 Vine St. (GOV'T PARKING LOT (UNL)),$0.00 ,"$4,000.00 ",Vehicle rolled down ramp in the 19th and Vine parking garage and hit two other vehicles causing $4000 damage to the three vehicles.
10004739,NARCOTICS - POSSESSION,11/28/10 22:18,Cleared by Arrest,11/28/10 22:18,,N/A,N 22ND ST & VINE ST (STREET),$0.00 ,$0.00 ,A non-student was contacted for a traffic violation. He was cited/released for possession of marijuana less than an ounce.
10004740,ALCOHOL - MINOR IN POSSESSION,11/29/10 2:15,Cleared by Arrest,11/29/10 2:15,,Schramm Hall,1130 North 14th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,UNL student cited/released for MIP-Consumption (.168 BAC) after he was contacted in a dorm hallway.
10004742,LARCENY - STOLEN BIKE,11/29/10 10:22,Inactive,11/22/10 8:30,11/28/10 17:00,Campus Recreation Center,841 North 14th St (SPORT FACILITIES),$300.00 ,$0.00 ,Secured bike taken from bike racks near Campus Rec. $300 loss. Cable and lock were left near the bike racks. No suspects
10004744,LARCENY - STOLEN BIKE,11/29/10 10:23,Inactive,11/23/10 14:00,11/29/10 8:00,Sandoz Hall,820 North 17th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,Secured bike with lock taken from the bike racks near Sandoz Hall. No suspects. $275 Loss
10004747,LARCENY - STOLEN BIKE,11/29/10 12:37,Inactive,11/23/10 16:30,11/29/10 12:10,Schramm Hall,1130 North 14th St (UNL RESIDENCE HALL),$420.00 ,$0.00 ,"Bike taken from rack by Schramm Hall, $420 loss."
10004750,LARCENY - STOLEN BIKE,11/29/10 13:14,Inactive,11/23/10 17:00,11/28/10 19:30,Abel Hall,880 North 17th St (UNL RESIDENCE HALL),$360.00 ,$0.00 ,"Bike taken form rack by Abel Hall, $360 loss."
10004713,OUTSIDE - O.P.S. OTHER,11/29/10 15:13,Inactive,11/26/10 15:13,11/26/10 15:13,Memorial Stadium,740 Stadium Dr. (SIDEWALK),$0.00 ,$0.00 ,Officers responded to a disturbance outside gate 20 at the stadium during the Nebraska v. Colorado game.
10004752,ACCIDENTS - P.D. H&R REPORTABLE,11/29/10 15:48,Cleared by Arrest,11/28/10 18:30,11/29/10 15:48,17 & R Parking Garage,300 North 17th St (GOV'T PARKING GARAGE (UNL)),$0.00 ,"$2,700.00 ","Hit and Run accident occuring in the 17th, and R Street parking garage, $2700 damage."
10004753,ALCOHOL - DRUNK,11/29/10 15:56,Cleared by Exception,11/29/10 15:56,,Love Library North,1300 R (LIBRARY),$0.00 ,$0.00 ,"Intoxicated person in Love Library computer lab, person taken to detox and turned over to staff with a BAC of .200."
10004755,BURGLARY,11/29/10 19:59,Inactive,11/13/10 0:00,11/26/10 23:59,Theta Xi,1535 R St (OFF CAMPUS/GREEK HOUSING),"$2,300.00 ",$0.00 ,"Money taken from a room in the Theta Xi fraternity house, $2300 loss."
10004761,LARCENY - FROM BUILDING,11/30/10 10:19,Inactive,10/25/10 16:30,11/22/10 8:00,Animal Sciences,1830 North 38th (CONSTRUCTION SITE),"$5,573.00 ",$0.00 ,Construction company removed equipment from the roof and placed it at the west dock on 10-25. Discovered stolen on 11-22.
10004764,MEDICAL EMERGENCY,11/30/10 17:56,Cleared by Exception,11/30/10 17:56,,Temple Building,1201 R St (SIDEWALK),$0.00 ,$0.00 ,"Person having a diabetic reaction at 12th, and R Street, taken to Bryan-West by LFR for further treatment."
10004765,DISTURBANCE - OTHER,11/30/10 18:42,Cleared by Exception,11/30/10 18:35,11/30/10 18:40,N/A,ANTELOPE VALLEY PARKWAY & MILITARY RD (STREET),$0.00 ,$0.00 ,Disturbance between a parking attendant and a person going to the Womens Basketball game.
10004766,LARCENY - GAS FROM SELF SERVICE PUMP,11/30/10 19:15,Inactive,11/30/10 19:15,,Kabredlo's,1540 P St. (GAS/SERVICE STATION),$5.15 ,$0.00 ,"Person drove off without paying for gas at Kabredlo's 1540 P Street, $5 loss."
10004771,NARCOTICS - POSSESSION,12/1/10 0:33,Cleared by Arrest,12/1/10 0:33,,Harper Hall,1150 North 14th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,UNL student cited/released for Poss. of Marijuana < Ounce after it was found in his dorm room.
10004772,ALCOHOL - MINOR IN POSSESSION,12/1/10 3:28,Cleared by Arrest,12/1/10 3:28,,Neihardt Residence Center,540 North 16th Street (UNL RESIDENCE HALL),$0.00 ,$0.00 ,UNL student cited/taken to detox for MIP-C (.171 BAC). He was contacted after entering a dorm room that was not his.
10004773,NARCOTICS - POSSESSION,12/1/10 5:49,Cleared by Arrest,12/1/10 5:49,,Smith Hall,1120 North 14th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,UNL student cited for possession of marijuana after consenting to a search following a complaint.
10004779,LARCENY - STOLEN BIKE,12/1/10 13:39,Inactive,11/22/10 9:00,11/30/10 13:00,Cather Hall,609 North 17th St (UNL RESIDENCE HALL),$370.00 ,$0.00 ,Bike taken from rack by Cather Hall $370 loss.
10004784,TRESPASSING,12/1/10 17:57,Cleared by Exception,12/1/10 17:57,12/1/10 17:57,Union-City,"1400 R St. (UNL SUPPORT FACILITY (office, service))",$0.00 ,$0.00 ,Two Juvenile parties were contacted in the City Union for climbing over the stair railing and hanging on the rafters. Both given trespass policy letter and released.
10004792,LARCENY - OTHER OR FROM OPEN AREA,12/2/10 7:12,Inactive,12/1/10 15:30,12/2/10 6:40,Animal Sciences,1830 North 38th (GOV'T PARKING LOT (UNL)),"$1,110.00 ",$0.00 ,A theft of copper tubing from the construction site on east side of Animal Science.
10004796,ANIMAL - All CALLS OTHER THAN DOGS,12/2/10 12:48,Cleared by Exception,12/2/10 12:48,12/2/10 13:44,N/A,1900 N. 42nd St. (GOV'T LOT/FIELD (UNL)),$0.00 ,$0.00 ,"A calf that was to be euthanized, escaped and was put down by UNLPD per request of staff at Vet Basic."
10004797,ACCIDENTS - P.D. NOT REPORTABLE,12/2/10 16:26,Cleared by Exception,12/2/10 16:16,,17 & R Parking Garage,300 North 17th St (GOV'T PARKING GARAGE (UNL)),$0.00 ,$0.00 ,Pickup struck a passenger vehicle causing dents and scratches approximately 39.5 inches long to the passenger vehicle.
10004803,ACCIDENTS - P.D. H&R NOT REPORTABLE,12/2/10 22:14,Inactive,11/28/10 20:30,12/2/10 22:14,19th/Vine Parking Garage,1810 Vine Street (GOV'T PARKING GARAGE (UNL)),$0.00 ,"$1,000.00 ","Damage to a parked vehicle on Level 2 of the parking garage.  Damage consists of scratches, scuffs and gouges to the driver's side rear passenger door, wheel well, gas cap, rear quarter panel and bumper."
10004804,TRAFFIC - SUSPENDED DRIVER,12/2/10 22:54,Cleared by Arrest,12/2/10 22:54,,N/A,N 33RD ST & HUNTINGTON AVE (STREET),$0.00 ,$0.00 ,Traffic Stop.  Driver found to be suspended with 12 Failure to Appears.  Cited/Lodged.
10004809,VANDALISM - OTHER,12/3/10 1:46,Inactive,12/3/10 1:16,12/3/10 1:36,Sigma Nu,625 North 16th St. (OFF CAMPUS/GREEK HOUSING),$0.00 ,$75.00 ,Report of apples thrown through windows on the 2nd and 3rd floors causing 5 broken panes of glass.
10004811,LARCENY - FROM MOTOR VEHICLE,12/3/10 7:06,Inactive,12/2/10 23:00,12/3/10 7:00,N/A,STADIUM DR & T ST (GOV'T PARKING LOT (UNL)),$0.00 ,$0.00 ,"Person entered a vehicle while it was parked in the meters north of Richards Hall, nothing was removed from the vehicle."
10004814,LARCENY - OTHER OR FROM OPEN AREA,12/3/10 10:51,Cleared by Arrest,9/25/10 16:30,9/25/10 17:00,N/A,1100 Military Road (OTHER LOT/FIELD),$85.00 ,$0.00 ,"Victim reported that a person was wearing his stolen jacket in a class room in Henzlick Hall. Jacket was not his but was taken from another person that they knew, person cited for stealing the jacket."
10004815,ALCOHOL - DRUNK,12/3/10 11:29,Cleared by Exception,12/3/10 11:29,,N/A,STADIUM DR & U ST (SIDEWALK),$0.00 ,$0.00 ,Intoxicated party contacted in area of Stadium Drive and T Street. Person taken to detox where they tested a .214 and turned over to staff.
10004816,LARCENY - FROM MOTOR VEHICLE,12/3/10 11:33,Inactive,12/2/10 20:30,12/3/10 11:15,N/A,1220 N. 14th Street (GOV'T PARKING LOT (UNL)),$174.00 ,$200.00 ,"Theft from auto in the Harper Hall parking lot, $174 loss, and $200 damage to vehicle."
10004818,AUTO THEFT,12/3/10 12:15,Inactive,12/2/10 21:00,12/3/10 10:00,2244 Vine Street,2244 Vine Street (GOV'T PARKING LOT (UNL)),"$2,800.00 ",$0.00 ,"Vehicle stolen from the parking lot of 2244 Vine Street, $2800 loss."
10004821,LARCENY - FROM MOTOR VEHICLE,12/3/10 14:41,Inactive,12/2/10 16:00,12/3/10 14:30,515 N 19th Parking Lot Vine to,515 North 19th St. (GOV'T PARKING LOT (UNL)),$0.00 ,$0.00 ,"Vehicle broken into while parked in the big lot 515 N 19th, nothing taken from the vehicle."
10004822,FRAUD - CREDIT CARDS/ATM/BANK CARD,12/3/10 14:44,Inactive,,,N/A,City of Lincoln (GAS/SERVICE STATION),$0.00 ,$0.00 ,"A stolen debit card was used to obtain items in the City of Lincoln, unknow loss at this time."
10004823,LARCENY - FROM MOTOR VEHICLE,12/3/10 15:15,Inactive,12/3/10 0:01,12/3/10 7:00,Avery Hall,1144 T St (GOV'T PARKING LOT (UNL)),$0.00 ,$0.00 ,Vehicle parked in the T Street meters by Avery Hall entered but nothing taken.
10004826,LARCENY - STOLEN BIKE,12/3/10 20:50,Cleared by Exception,12/2/10 9:30,12/3/10 20:30,Othmer Hall,820 North 16th St (SIDEWALK),$450.00 ,$0.00 ,A UNL student reported the theft of his 2006 Trek Mtn bike from Othmer Hall.
10004827,MEDICAL EMERGENCY,12/3/10 21:30,Cleared by Exception,12/3/10 21:30,,Phi Delta Theta,1545 R St. (OFF CAMPUS/GREEK HOUSING),$0.00 ,$0.00 ,A non-student was transported to Bryan East for chest pains and difficulty breathing.
10004828,VANDALISM - OTHER,12/3/10 22:05,Inactive,,,"Utility Plant, City",905 North 14th St (OFFICE BLDG (Other than UNL)),$0.00 ,$100.00 ,Report a plastic fence that was kicked in and damaged at the City Power Plant.
10004805,LARCENY - FROM MOTOR VEHICLE,12/3/10 23:45,Inactive,12/2/10 23:26,,The Courtyards,733 North  17th  St. (STREET),$350.00 ,$0.00 ,IPOD taken from an unlocked and running vehicle parked in a metered stall while victim was delivering food inside The Courtyards.
10004833,LARCENY - FROM MOTOR VEHICLE,12/4/10 0:54,Inactive,,,Innovation Campus,1800 State Fair Park Drive (GOV'T PARKING LOT (UNL)),$0.00 ,$100.00 ,A possible theft of a stereo from a vehicle at Innovation Campus.
10004835,ALCOHOL - DWI,12/4/10 1:42,Cleared by Arrest,12/4/10 1:42,,N/A,N 10TH ST & T ST (STREET),$0.00 ,$0.00 ,"Person arrested for DWI at 10th and T Street, person was speeding 44 mph in a 30 mph zone, taken to Detox and tested a > 162 BAC. Cited for speeding,  no clear or visible license plate and DWI."
10004837,TRAFFIC - SUSPENDED DRIVER,12/4/10 2:04,Cleared by Arrest,12/4/10 2:04,,N/A,N 16TH ST & K ST (STREET),$0.00 ,$0.00 ,A non-student was cited/released for DUS. A passenger cited/released for Open Container.
10004836,ALCOHOL - MINOR IN POSSESSION,12/4/10 2:18,Cleared by Arrest,12/4/10 2:18,,The Village,1055 North 16 St. (UNL RESIDENCE HALL),$0.00 ,$0.00 ,"Three UNL students were cited and released for MIPC. BAC 0.241, 0.029, 0.147."
10004839,ALCOHOL - MINOR IN POSSESSION,12/4/10 4:27,Cleared by Arrest,12/4/10 4:27,,Harper Hall,1150 North 14th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,A UNL student was cited and released for MIPC. BAC 0.155
10004844,ACCIDENTS - P.D. H&R NOT REPORTABLE,12/4/10 12:57,Inactive,12/2/10 0:30,12/4/10 12:30,Chi Omega,480 North 16th St. (OFF CAMPUS/GREEK HOUSING),$0.00 ,$600.00 ,Hit and run accident to a vehicle which occurred in the parking lot of the sorority.
10004845,LARCENY - OTHER OR FROM OPEN AREA,12/4/10 15:26,Unfounded,12/4/10 14:30,12/4/10 15:10,Love Library North,1300 R (LIBRARY),$0.00 ,$0.00 ,A non-student reported he misplaced his vest at Love Library.
10004850,NARCOTICS - POSSESSION,12/4/10 19:56,Cleared by Arrest,12/4/10 19:56,,N/A,N 16TH ST & X ST (STREET),$0.00 ,$0.00 ,A non-student was cited/released for Possession of Marijuana less than an ounce and Possession of Paraphernalia.
10004829,TRAFFIC - OTHER,12/4/10 22:15,Cleared by Arrest,12/3/10 22:15,,N/A,N 16TH ST & Q ST (STREET),$0.00 ,$0.00 ,A non-student was cited and released for Fictious Plates and No Registration.
10004832,ALCOHOL - MINOR IN POSSESSION,12/4/10 23:41,Cleared by Arrest,12/4/10 23:41,,N/A,STADIUM DR & Salt Creek RDWY (STREET),$0.00 ,$0.00 ,"Vehicle stopped for speeding at 10th and T Street, three persons cited for MIP, Open Container Speeding and No License on Person."
10004852,ALCOHOL - DWI,12/5/10 0:55,Cleared by Arrest,12/5/10 0:55,,N/A,N 17TH ST & R ST (STREET),$0.00 ,$0.00 ,"Person stopped on N 17th Street between R and Vine St., vehicle was weaving in it lane, person cited for DWI Negligent driving, Refusal to submit to PBT and refusal to submit to a Chemical test, left in care of Detox."
10004853,ALCOHOL - DWI,12/5/10 2:00,Cleared by Arrest,12/5/10 2:00,,N/A,Q ST & N 16TH ST (STREET),$0.00 ,$0.00 ,UNK student contacted for driving without lights at night. Driver taken to detox/cited for DWI (.233 BAC).
10004856,VANDALISM - OTHER,12/5/10 19:01,Cleared by Arrest,12/4/10 12:00,12/5/10 6:00,The Village,1055 North 16 St. (UNL RESIDENCE HALL),$0.00 ,$450.00 ,Unknown person(s) entered an unsecured room and damaged a television along with other items.
10004867,FIRE - FALSE ALARM,12/5/10 20:12,Inactive,12/5/10 20:12,,Abel Hall,880 North 17th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,Pull station activated on the third floor. No fire.
10004874,ACCIDENTS - P.D. H&R NOT REPORTABLE,12/6/10 8:07,Inactive,,,N/A,(UNKNOWN),$0.00 ,$200.00 ,State vehicle sustained damage to the left rear quarter panel at an unknown location.
10004879,FIRE (WORKING) - ALARM,12/6/10 16:41,Cleared by Exception,12/6/10 16:41,,Beta Theta Pi,1515 R St. (OFF CAMPUS/GREEK HOUSING),$0.00 ,$0.00 ,"Fire alarm went off in Beta Theta Pi, cause by a smoke coming from an over, no fire LFR on scene."
