Case #,Incident Code,Reported,Case Status,Start Occurred,End Occurred,Building,Location,Stolen,Damaged,Summary
7004405,ALCOHOL - DWI,10/28/07 0:40,Cleared by Arrest,10/28/07 0:40,,N/A,N 16TH ST & VINE ST (STREET),$0.00 ,$0.00 ,Non Student stopped after being involved in a hit and run accident found to be DWI. .196 BAC.
7004408,VANDALISM - OTHER,10/28/07 1:02,Cleared by Arrest,10/28/07 1:02,,Westbrook Music Building,1104 R St (SIDEWALK),$0.00 ,$500.00 ,"Student cited for reckless driving, theft and criminal mischief after driving up steps and through a handrail which he put in his truck after running it over."
7004409,ALCOHOL - DRUNK,10/28/07 1:45,Inactive,10/28/07 1:45,,N/A,N 14TH ST & Salt Creek RDWY (STREET),$0.00 ,$0.00 ,Non Student taken to Detox. .284 BAC.
7004410,NARCOTICS - POSSESSION,10/28/07 2:52,Cleared by Arrest,10/28/07 2:52,,Sandoz Hall,820 North 17th St (GOV'T PARKING LOT (UNL)),$0.00 ,$0.00 ,"2 Students contacted smoking marijuana in the sandoz lot. 1 cited for poss marijuana <oz, and paraphernalia, 1 cited for parahernalia."
7004411,UNL POLICY VIOLATION -OTHER,10/28/07 4:01,Cleared by Exception,10/28/07 4:01,,Sigma Chi,(OFF CAMPUS/GREEK HOUSING),$0.00 ,$0.00 ,Female inside house after 2:00 am.
7004413,LARCENY - STOLEN BIKE,10/28/07 14:48,Inactive,10/28/07 13:30,10/28/07 14:00,Richards Hall,560 Stadium Dr (UNL ACADEMIC BUILDING),$440.00 ,$0.00 ,Bike taken from bike rack by Richards Hall.
7004418,LARCENY - OTHER OR FROM OPEN AREA,10/29/07 11:16,Cleared by Exception,9/4/07 11:16,9/4/07 11:16,N/A,4441 N. 1st Street (MULTI-DWELLING (7 + UNITS) off campus),$0.00 ,$0.00 ,"Larceny other, check missing. Check was deposited by rent management co. believing it was for rent. No theft."
7004419,ACCIDENTS - P.D. REPORTABLE,10/29/07 12:19,Cleared by Exception,10/29/07 12:19,,N/A,14th/ R Street (GOV'T PARKING LOT (UNL)),$0.00 ,"$2,100.00 ",Two vehicle accident Parking lot 14th and R Street.
7004420,MISC - OTHER,10/29/07 12:49,Cleared by Exception,,,N/A,(SPORT FACILITIES),$0.00 ,$0.00 ,"Possible assault on city campus, under investigation."
7004422,VANDALISM - OTHER,10/29/07 14:06,Inactive,10/24/07 8:00,10/29/07 12:30,N/A,1220 N. 14th Street (GOV'T PARKING LOT (UNL)),$0.00 ,$300.00 ,Parties car vandalized while parked in the area 3 parking lot HSS.
7004423,ACCIDENTS - P.D. H&R NOT REPORTABLE,10/29/07 14:23,Inactive,10/25/07 14:00,10/25/07 17:00,Richards Hall,560 Stadium Dr (GOV'T PARKING LOT (UNL)),$0.00 ,$700.00 ,"Hit and Run accident area 10 South Stadium parking lot,"
7004428,LARCENY - STOLEN BIKE,10/29/07 15:42,Inactive,10/19/07 22:00,10/28/07 11:00,Canfield Administration Building,14th and R St. (SIDEWALK),$20.00 ,$0.00 ,Parties bike was taken from a bike rack by Canfield.
7004430,MEDICAL EMERGENCY,10/29/07 17:24,Cleared by Exception,10/29/07 17:20,10/29/07 17:23,N/A,X ST & N 17TH ST (SIDEWALK),$0.00 ,$0.00 ,Party tripped on sidewalk north side of Nebraska Hall.
7004425,DISTURBANCE - BETWEEN NEIGHBORS,10/29/07 20:53,Cleared by Exception,8/25/07 0:00,10/28/07 21:27,The Courtyards,733 North  17th  St. (UNL APARTMENT),$0.00 ,$0.00 ,Disagreement between two roommates who live in The Courtyards.
7004437,VANDALISM - OTHER,10/30/07 2:57,Inactive,10/28/07 17:30,10/30/07 2:57,N/A,1220 N. 14th (GOV'T PARKING LOT (UNL)),$0.00 ,$200.00 ,"A students driver's side window was shattered while parked in the lot north of Harper Hall, nothing stolen."
7004438,ALCOHOL - MINOR IN POSSESSION,10/30/07 5:08,Cleared by Arrest,10/30/07 5:08,,Sandoz Hall,820 North 17th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,UNL student cited for MIP-Consumption and taken to detox where he tested a .346 BAC (amended report).
7004441,ACCIDENTS - P.D. H&R NOT REPORTABLE,10/30/07 16:25,Inactive,10/30/07 10:24,10/30/07 15:57,14th & Avery Parking Garage,1111 North 14th St (GOV'T PARKING LOT (UNL)),$0.00 ,"$1,000.00 ",Hit and Run accident parking lot West of Avery parking garage.
7004434,TRESPASSING,10/30/07 23:42,Cleared by Arrest,10/29/07 23:42,,N/A,(OTHER LOT/FIELD),$0.00 ,$0.00 ,A student was cited for trespassing after he was observed climbing the fence protecting the RR Tracks at 14th & Salt Creek Roadway.
7004448,ALCOHOL - DWI,10/31/07 1:16,Cleared by Arrest,10/31/07 1:16,,N/A,N 17TH ST & VINE ST (STREET),$0.00 ,$0.00 ,Student stopped for defective equipment found to be DWI. .166 BAC.
7004455,ACCIDENTS - P.D. H&R NOT REPORTABLE,10/31/07 17:05,Inactive,10/31/07 12:20,10/31/07 16:00,Facilities Management Complex,1901 Y St (GOV'T PARKING LOT (UNL)),$0.00 ,$500.00 ,Hit and Run accident 1901 Y Street parking lot.
7004457,MEDICAL EMERGENCY,10/31/07 18:55,Cleared by Exception,10/31/07 18:55,10/31/07 18:55,Henzlik Hall,1430 Vine St (UNL ACADEMIC BUILDING),$0.00 ,$0.00 ,Party fainted while in Henzlik Hall refused medical.
7004462,VANDALISM - OTHER,11/1/07 2:24,Inactive,11/1/07 1:16,11/1/07 2:24,Abel Hall,860 North 17th St (UNL RESIDENCE HALL),$0.00 ,$200.00 ,Unknown person kicked the bottom of the glass door on the north side of Abel hall causing it to crack.
7004465,AUTO THEFT,11/1/07 9:12,Inactive,10/31/07 21:47,11/1/07 4:45,Andersen Hall,200 Centennial Mall North (GOV'T PARKING LOT (UNL)),"$2,230.00 ",$0.00 ,Vehicle stolen out of the East lot of Anderson Hall.
7004466,VANDALISM - BY GRAFFITI,11/1/07 9:20,Inactive,10/30/07 18:00,10/31/07 14:00,Bob Devaney Sports Center,1600 Court St (SPORT FACILITIES),$0.00 ,$20.00 ,Gang graffiti written on the west side of the Devaney Center.
7004467,LARCENY - FROM BUILDING,11/1/07 9:58,Inactive,10/31/07 0:01,10/31/07 3:00,Selleck Quad,600 North 15th St (UNL RESIDENCE HALL),$571.50 ,$0.00 ,Lounge chair stolen from a lounge in Selleck (6100).
7004471,FORGERY - CHECKS,11/1/07 15:23,Inactive,,11/1/07 15:23,N/A,(GROCERY STORE),$0.00 ,$0.00 ,Party reported that unknown person used his stolen checks in Lincoln.
7005282,MISC - OTHER,11/1/07 15:54,Unfounded,,,N/A,(UNL ACADEMIC BUILDING),$0.00 ,$0.00 ,Reaction paper was submitted with handwritten comments which concerned faculty.
7004474,LOST OR STOLEN ITEM,11/1/07 17:27,Inactive,10/31/07 20:30,11/1/07 7:30,N/A,(UNKNOWN),$35.00 ,$0.00 ,Party lost his wallet on City Campus.
7004475,LARCENY - STOLEN BIKE,11/1/07 17:43,Inactive,10/31/07 16:00,11/1/07 17:30,Neihardt Residence Center,540 North 16th St (SIDEWALK),$30.00 ,$0.00 ,Bike taken from racks  by Neihardt Hall.
7004480,OUTSIDE - O.P.S. OTHER,11/2/07 0:21,Cleared by Exception,11/2/07 15:30,11/2/07 17:30,2244 Vine Street,2244 Vine Street (UNL APARTMENT),$0.00 ,$0.00 ,Juvenile female reports being struck in the face by her father.  TOT LPD Case #A7-119323
7004485,LOST OR STOLEN ITEM,11/2/07 11:12,Inactive,11/1/07 19:00,11/1/07 23:00,N/A,City Of Lincoln (UNKNOWN),$36.00 ,$0.00 ,Wallet and contents lost or stolen somewhere in Lincoln.
7004495,NARCOTICS - POSSESSION,11/2/07 20:01,Cleared by Arrest,11/2/07 20:01,,Pound Hall,513 North 17th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,Odor of Marijuana led to a UNL student being cited for Possession of Marijuana.
7004497,FIRE - FALSE ALARM,11/2/07 23:01,Inactive,11/2/07 23:00,11/2/07 23:01,Union-City,"1400 R St. (UNL SUPPORT FACILITY (office, service))",$0.00 ,$0.00 ,Pull station activated at City Union.
7004499,ALCOHOL - MINOR IN POSSESSION,11/3/07 1:00,Cleared by Exception,11/3/07 1:00,,N/A,N 17TH ST & VINE ST (OTHER LOT/FIELD),$0.00 ,$0.00 ,Juvenile male referred to County Attorney for MIP/Obstructing a Police Officer.
7004500,MISC - OTHER,11/3/07 1:27,Inactive,11/3/07 1:27,,Sandoz Hall,820 North 17th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,Juvenile CPC. TOT parent.
7004510,WEAPONS - CONCEALED,11/3/07 22:56,Cleared by Arrest,11/3/07 22:56,,N/A,N 16TH ST & VINE ST (STREET),$0.00 ,$0.00 ,UNL student cited/released for Carrying a Concealed Weapon.
7004498,ALCOHOL - MINOR IN POSSESSION,11/3/07 23:47,Cleared by Arrest,11/3/07 23:47,,N/A,N 17TH ST & X ST (STREET),$0.00 ,$0.00 ,Non student cited and released for MIP/Open Container/No Valid Registration/No Insurance.
7004511,ALCOHOL - DWI,11/3/07 23:55,Cleared by Arrest,11/3/07 23:55,,N/A,N 17TH ST & N ANTELOPE VALLEY PKWY (STREET),$0.00 ,$0.00 ,Non student cited for DWI/MIP/Stop Sign Violation and admitted into Detox (.154 BAC).  UNL student cited/released for MIP.
7004514,TRESPASSING,11/4/07 1:06,Cleared by Arrest,11/4/07 1:06,,Selleck Quad,(UNL RESIDENCE HALL),$0.00 ,$0.00 ,UNL student cited/released for trespass.
7004515,ALCOHOL - MINOR IN POSSESSION,11/4/07 1:12,Cleared by Arrest,11/4/07 1:12,,N/A,VINE ST & N 14TH ST (SIDEWALK),$0.00 ,$0.00 ,UNL student cited/released for MIP. (.0145 BAC)
7004512,ASSAULT - DOMESTIC,11/4/07 1:22,Cleared by Exception,11/4/07 0:50,11/4/07 1:05,Architecture Hall,402 Stadium Dr (parking lot) (GOV'T PARKING LOT (UNL)),$0.00 ,$0.00 ,Domestic between two students.
7004513,MEDICAL EMERGENCY,11/4/07 1:25,Inactive,11/4/07 1:25,,Cather Hall,609 North 17th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,UNL student complaining of internal right side pain.  Transported to LGH West.
7004516,ALCOHOL - UNL POLICY VIOLATION,11/4/07 4:10,Cleared by Exception,11/4/07 2:25,11/4/07 2:32,Sigma Chi,1510 Vine St. (OFF CAMPUS/GREEK HOUSING),$0.00 ,$0.00 ,Alcohol/Female violation at Sigma Chi.
7004517,UNL POLICY VIOLATION -OTHER,11/4/07 4:29,Cleared by Exception,11/4/07 2:45,11/4/07 2:57,Sigma Nu,625 North 16th St. (OFF CAMPUS/GREEK HOUSING),$0.00 ,$0.00 ,Two UNL student referred to Greek Affairs for female after 2 am violation.
7004525,SS - CHECK WELFARE OF PERSON,11/5/07 0:10,Inactive,11/5/07 0:10,,Neihardt Residence Center,540 North 16th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,"A student overheard another student talking on the phone, from what she heard the pty being spoken to may be suicidal. Investigation revealed the poss. Suicidal pty is in AL. Investigation continuing"
7004524,VANDALISM - OTHER,11/5/07 0:29,Inactive,11/4/07 23:00,11/5/07 0:10,Burr Hall,1655 North 35th St (GOV'T PARKING LOT (UNL)),$0.00 ,$200.00 ,A Student's rear passenger window was shattered in an attempted larc fr auto. Suspect info obtained from witness. Investigation continuing.
7004529,TELEPHONE - THREATENING CALLS,11/5/07 13:11,Inactive,11/4/07 0:00,11/4/07 3:00,Memorial Stadium,740 Stadium Dr. (SPORT FACILITIES),$0.00 ,$0.00 ,UNL staff receiving harassing/threating phone calls.
7004532,VANDALISM - OTHER,11/5/07 14:38,Inactive,11/4/07 1:30,11/4/07 13:00,Architecture Hall,402 Stadium Dr (UNL ACADEMIC BUILDING),$0.00 ,$300.00 ,Broken glass door in Architecture Hall broken by unknown means.
7004531,MEDICAL EMERGENCY,11/5/07 14:45,Inactive,11/5/07 14:45,11/5/07 14:45,Westbrook Music Building,1104 R St (UNL ACADEMIC BUILDING),$0.00 ,$0.00 ,Party became ill in Westbrook Music Hall and went to the hospital.
7004536,ACCIDENTS - P.D. H&R NOT REPORTABLE,11/5/07 18:35,Cleared by Arrest,11/5/07 18:30,11/5/07 18:35,Champions Club,701 Stadium Dr. (GOV'T PARKING LOT (UNL)),$0.00 ,$600.00 ,Party cited for leaving the scene of an accident which occurred in the Champion Club Parking lot.
7004535,LARCENY - STOLEN BIKE,11/5/07 18:44,Cleared by Arrest,11/2/07 22:00,11/5/07 21:00,Pound Hall,513 North 17th St (SIDEWALK),$165.00 ,$0.00 ,Bike taken from rack by Pound Hall.
7004542,"PROPERTY DAMAGE - UNINTENTIONAL,NON TRAFFIC",11/6/07 11:25,Inactive,11/6/07 10:11,11/6/07 10:11,N/A,1033 N. 16th Street (GOV'T PARKING LOT (UNL)),$0.00 ,"$1,000.00 ",While being moved a light pole struck a parked vehicle causing an estimated $1000 in damage.
7005283,DISTURBANCE - OTHER,11/6/07 11:32,Inactive,10/12/07 0:00,,Wick Alumni Center,"1520 R St (UNL SUPPORT FACILITY (office, service))",$0.00 ,$0.00 ,UNL staff member receiving several anonymous letters that are derogatory in nature.
7004544,MEDICAL EMERGENCY,11/6/07 13:23,Cleared by Exception,11/6/07 13:23,,The Village,1055 North 16 St. (UNL APARTMENT),$0.00 ,$0.00 ,UNL student complaining of leg pain was transported by LFR to Bryan/LGH West.
7004548,BURGLARY,11/6/07 21:46,Cleared by Arrest,11/6/07 20:20,11/6/07 21:35,Abel Hall,860 North 17th St  (UNL RESIDENCE HALL),$688.98 ,$0.00 ,Students locked room entered and and a PS3 taken.
7004550,MEDICAL EMERGENCY,11/7/07 0:45,Inactive,11/7/07 0:45,11/7/07 0:45,Union-City,"1400 R St. (UNL SUPPORT FACILITY (office, service))",$0.00 ,$0.00 ,A transient was trying to warm up in the City Union after it was closed. The person was taken to the City Mission.
7004551,ALCOHOL - DWI,11/7/07 1:08,Cleared by Arrest,11/7/07 1:08,11/7/07 1:08,N/A,N 17TH ST & VINE ST (STREET),$0.00 ,$0.00 ,Non Student stopped on traffic violation found to be DWI. .133 BAC.
7004555,LARCENY - FROM BUILDING,11/7/07 17:44,Inactive,,10/19/07 10:00,Alpha Tau Omega,1433 R St. (OFF CAMPUS/GREEK HOUSING),$250.00 ,$0.00 ,Four Foot Cross with ATO on it taken from 1433 R Street.
7004561,ALCOHOL - DWI,11/8/07 1:03,Cleared by Arrest,11/8/07 1:03,11/8/07 1:03,N/A,N 17TH ST & VINE ST (STREET),$0.00 ,$0.00 ,Student stopped on traffic violation found to be DWI. .205 BAC.
7004563,LARCENY - FROM BUILDING,11/8/07 9:34,Inactive,11/8/07 8:20,11/8/07 8:45,University Housing,"1115 North 16th St (UNL SUPPORT FACILITY (office, service))","$2,500.00 ",$0.00 ,Laptop stolen from the Housing Office and a broadcast issued for a suspect.
7004564,VANDALISM - BY GRAFFITI,11/8/07 11:07,Inactive,,11/8/07 11:07,N/A,3921 Center Drive (SPORT FACILITIES),$0.00 ,$100.00 ,Graffiti on the east campus tennis courts.
7004566,MEDICAL EMERGENCY,11/8/07 11:14,Cleared by Exception,11/8/07 11:14,,Abel Hall,860 North 17th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,UNL student transported to Bryan/LGH West after fainting and losing consciousness.
7004567,LARCENY - OTHER OR FROM OPEN AREA,11/8/07 13:07,Inactive,11/5/07 7:00,11/8/07 13:07,N/A,3340 Starr St. (UNL APARTMENT),$200.00 ,$0.00 ,Garden hose and cart taken from outside of the apartment building.
7004569,LARCENY - FROM BUILDING,11/8/07 14:07,Cleared by Arrest,11/6/07 9:10,11/6/07 9:45,Hardin Hall,"1600 North 33rd St (UNL SUPPORT FACILITY (office, service))",$107.00 ,$0.00 ,Parties wallet taken from their office in Hardin Hall.
7004571,FRAUD - CREDIT CARDS/ATM/BANK CARD,11/8/07 14:07,Cleared by Arrest,11/6/07 9:56,11/6/07 11:22,N/A,(GROCERY STORE),$0.00 ,$0.00 ,Parties Mastercard was used at several location in the city without authorization.
7004576,VANDALISM - OTHER,11/8/07 22:33,Inactive,,11/8/07 22:32,Whittier Building,"2200 Vine St (UNL SUPPORT FACILITY (office, service))",$0.00 ,$50.00 ,Two cracked windows in the door on Northwest side of Whittier.
7004579,NARCOTICS - POSSESSION,11/9/07 1:07,Cleared by Arrest,11/9/07 1:07,11/9/07 1:07,N/A,N 17TH ST & VINE ST (STREET),$0.00 ,$0.00 ,Traffic Stop.  Driver cited/released for Poss. of Marijuana < 1 oz. (23.5 g)/Paraphernalia/Speeding.
7004581,ALCOHOL - DWI,11/9/07 1:38,Cleared by Arrest,11/9/07 1:38,11/9/07 1:38,N/A,N 17TH ST & VINE ST (STREET),$0.00 ,$0.00 ,Traffic Stop.  UNL student cited/released for DWI/Speeding.  TOT sober friend. (.101 BAC)
7004588,ACCIDENTS - P.D. H&R NOT REPORTABLE,11/9/07 13:34,Inactive,,11/8/07 16:21,Reunion,905 North 16th St (GOV'T PARKING LOT (UNL)),$0.00 ,$400.00 ,Belated hit and run to a vehicle ($400 damage).  AMENDED REPORT
7004590,MISC - OTHER,11/9/07 15:49,Inactive,11/9/07 15:49,,Union-City,"1400 R St. (UNL SUPPORT FACILITY (office, service))",$0.00 ,$0.00 ,EDP sent suspicious letter to UNL City Union. On-going case.
7004591,LARCENY - STOLEN BIKE,11/9/07 16:16,Inactive,11/2/07 16:45,11/6/07 10:50,Cather Hall,609 North 17th St (UNL RESIDENCE HALL),$250.00 ,$20.00 ,"Unknown person(s) stole a gray ""Grant"" trail bike."
7004594,TELEPHONE - THREATENING CALLS,11/9/07 18:33,Cleared by Exception,11/9/07 15:00,11/9/07 15:00,Abel Hall,860 North 17th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,Threatening messages sent by ex-boyfriend.
7004598,ALCOHOL - MINOR IN POSSESSION,11/9/07 21:48,Cleared by Arrest,11/9/07 21:48,,Abel Hall,860 North 17th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,Three high school student cited/released for MIP.
7004602,LITTERING,11/10/07 1:03,Cleared by Arrest,11/10/07 1:03,11/10/07 1:03,Andersen Hall,200 Centennial Mall North (GOV'T PARKING LOT (UNL)),$0.00 ,$0.00 ,Non student cited/released for Urinating in Public.
7004603,VANDALISM - OTHER,11/10/07 1:30,Inactive,11/10/07 1:15,,Delta Upsilon,1548 Vine St. (OFF CAMPUS/GREEK HOUSING),$0.00 ,$0.00 ,Criminal Mischief to vehicle.
7004604,ALCOHOL - MINOR IN POSSESSION,11/10/07 1:46,Cleared by Arrest,11/10/07 3:24,,Harper Hall,1150 North 14th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,UNL student and three minors cited/released for MIPC.
7004607,TELEPHONE - THREATENING CALLS,11/10/07 2:39,Inactive,11/10/07 0:55,,Abel Hall,860 North 17th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,Threatening phone calls.
7004611,MEDICAL EMERGENCY,11/10/07 10:43,Inactive,11/10/07 10:43,11/10/07 10:43,Union-City,"1400 R St. (UNL SUPPORT FACILITY (office, service))",$0.00 ,$0.00 ,60 year old male transported to Bryan/LGH East for dizziness and shortness of breath.
7004612,MEDICAL EMERGENCY,11/10/07 11:08,Inactive,11/10/07 11:08,11/10/07 11:08,Ed Weir Track,1200 Vine St. (SPORT FACILITIES),$0.00 ,$0.00 ,"5 year old and 8 year old males injuried when an inflatable ""bounce house"" became detached from the ground (one transported to Byran/LGH West)."
7004613,ALCOHOL - MINOR IN POSSESSION,11/10/07 11:43,Cleared by Arrest,11/10/07 11:43,11/10/07 11:43,N/A,Stadium Dr. and T St (STREET),$0.00 ,$0.00 ,UNL student cited for MIP-Consumtion and taken to Detox (.213 BAC).
7004614,MISC - OTHER,11/10/07 13:07,Cleared by Exception,11/10/07 13:07,11/10/07 13:07,Memorial Stadium,740 Stadium Dr. (SPORT FACILITIES),$0.00 ,$0.00 ,UNL student referred to Dean of Students for allowing someone to use his N Card fraudulently.
7004619,NARCOTICS - POSSESSION,11/10/07 14:45,Cleared by Arrest,11/10/07 14:45,11/10/07 14:45,N/A,"721 K Street (TREATMENT/DETENTION FACILITY (detox, etc.))",$0.00 ,$0.00 ,Non-student taken to Detox where officers found him in possession of less than an ounce of marijuana and drug paraphernalia.
7004618,LARCENY - OTHER OR FROM OPEN AREA,11/10/07 15:20,Inactive,11/10/07 15:20,11/10/07 15:20,N/A,402 Stadium Drive (STREET),"$5,000.00 ",$0.00 ,Golf cart stolen and recovered.
7004616,ALCOHOL - MINOR IN POSSESSION,11/10/07 16:07,Cleared by Arrest,11/10/07 14:05,,Stadium,(SPORT FACILITIES),$0.00 ,$0.00 ,UNL student cited and released for MIP-Consumption (turned over to a sober party).
7004621,LARCENY - FROM BUILDING,11/10/07 16:52,Cleared by Arrest,11/10/07 16:52,,Champions Club,"701 Stadium Dr. (UNL SUPPORT FACILITY (office, service))",$12.00 ,$0.00 ,Party cited/lodged for Theft by Unlawful Taking <$300;Disturbing the Peace.  Second party cited/released for Theft by Unlawful Taking <$300.
7004625,VANDALISM - OTHER,11/10/07 21:52,Inactive,11/10/07 2:30,11/10/07 21:45,515 N 19th Parking Lot Vine to,515 North 19th St. (GOV'T PARKING LOT (UNL)),$0.00 ,$100.00 ,Vehicle's steering column had been popped and vehicle running.
7004630,ASSAULT - NON DOMESTIC,11/11/07 1:26,Cleared by Arrest,11/11/07 1:26,,N/A,N 16TH ST & Q ST (SIDEWALK),$0.00 ,$0.00 ,UNL student cited/released for 3rd Degree Assault.
7004628,MISC - OTHER,11/11/07 1:31,Cleared by Arrest,11/11/07 1:20,11/11/07 1:31,N/A,N 16TH ST & Q ST (SIDEWALK),$0.00 ,$0.00 ,Party arrested and lodged for Failure to Disperse and cited for Failure to Comply and Resisting Arrest.
7004631,NARCOTICS - POSSESSION,11/11/07 3:27,Cleared by Arrest,11/11/07 3:27,,Harper Hall,1150 North 14th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,Student cited for poss. of marijuana <1 oz and Drug Paraphernalia after Officers were called to his room regarding the smell of marijuana.
7004633,DISTURBANCE - OTHER,11/11/07 12:44,Inactive,11/11/07 12:44,11/11/07 12:44,Love Library North,1300 R (LIBRARY),$0.00 ,$0.00 ,"Party in Love Library viewing pronographic materials on the computers, party given trespass policy letter and released."
7004634,MEDICAL EMERGENCY,11/11/07 15:32,Inactive,11/11/07 15:32,11/11/07 15:32,Morrill Hall,1335 U St (GOV'T PARKING LOT (UNL)),$0.00 ,$0.00 ,Elderly female tripped and fell causing a laceration to face. Transported by LFR.
7004636,TRESPASSING,11/11/07 16:27,Cleared by Arrest,11/11/07 16:27,11/11/07 17:03,Sheldon Memorial Art Gallery,451 North 12th St (SIDEWALK),$0.00 ,$0.00 ,Three persons arrested after foot chase. AMENDED
7004638,NARCOTICS - POSSESSION,11/11/07 17:03,Cleared by Arrest,11/11/07 17:03,,N/A,N 12TH ST & P ST (ALLEY),$0.00 ,$0.00 ,Juvenile found to be in possession of Marijuana after foot chase.
7004644,NARCOTICS - POSSESSION,11/12/07 0:27,Cleared by Arrest,11/12/07 0:27,,N/A,515 N. 19th (GOV'T PARKING LOT (UNL)),$0.00 ,$0.00 ,CSO Reported a person smoking marijuana in a veh. in the 515 N.19th Street Lot. Person contacted and cited for poss. of drug paraphernalia.
7004645,ALCOHOL - UNL POLICY VIOLATION,11/12/07 3:43,Inactive,11/12/07 1:45,11/12/07 2:11,Neihardt Residence Center,540 North 16th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,"A CSO obderved a person hide a cube of Bud Light Beer bottles under some clotjing and carry it into his room. The CSO called for officers, but none were available. Same CSO walked past the same room tonight and obs what appeared to be Bud Light Beer on a table called officers; they were utl."
7004654,OUTSIDE - O.P.S. OTHER,11/12/07 15:43,Inactive,11/12/07 15:43,,N/A,N 17TH ST & HOLDREGE ST (STREET),$0.00 ,$0.00 ,Assisted LFD with a gas leak at 17th and Holdrege.
7004655,MEDICAL EMERGENCY,11/12/07 16:48,Inactive,11/12/07 16:45,11/12/07 16:48,Campus Recreation Center,841 North 14th St (SPORT FACILITIES),$0.00 ,$0.00 ,"Party having headaches and dizziness, transported to Bryan-West."
7004658,DISTURBANCE - OTHER,11/12/07 19:56,Inactive,11/12/07 19:56,11/12/07 19:56,Love Library South,1248 R (LIBRARY),$0.00 ,$0.00 ,Party viewing pornography in the Love Library on the computer.
7004662,MISC - OTHER,11/13/07 10:49,Inactive,11/12/07 17:30,,N/A,7229 Whitewater Lane (SINGLE FAMILY _ off campus),$0.00 ,$0.00 ,Party receiving misc items in the mail.
7004672,LARCENY - FROM BUILDING,11/14/07 10:50,Inactive,11/1/07 16:00,11/1/07 19:00,Mabel Lee Hall,840 North 14th St (UNL ACADEMIC BUILDING),"$1,300.00 ",$0.00 ,Stolen laptop belonging to the College of Education.
7004673,LARCENY - OTHER OR FROM OPEN AREA,11/14/07 12:18,Inactive,11/8/07 15:00,11/14/07 9:00,Pound Hall,513 North 17th St (UNL RESIDENCE HALL),$100.00 ,$0.00 ,Rear tire and gears stolen from a bicycle in the past week.
7004674,LARCENY - STOLEN BIKE,11/14/07 13:53,Inactive,,11/6/07 8:30,Cather Hall,609 North 17th St (SIDEWALK),$170.00 ,$0.00 ,Unknown person(s) stole victims orange Diamond Back from Cather Hall bike racks.
7004670,LARCENY - FROM MOTOR VEHICLE,11/14/07 20:48,Inactive,11/14/07 2:30,11/14/07 2:48,Selleck Quad,600 North 15th St (GOV'T PARKING LOT (UNL)),$39.01 ,$0.00 ,A person was making a delivery from Abel Hall to Selleck Hall. While in Selleck someone enetered the unlocked bed of the delivery truck and removed a box of cheese.
7004679,ALCOHOL - DWI,11/15/07 1:15,Cleared by Arrest,11/15/07 1:15,11/15/07 1:15,N/A,N 17TH ST & VINE ST (STREET),$0.00 ,$0.00 ,Person stopped on traffic violation found to be DWI and have an open container of alcohol plus a local warrant. .118 BAC. Non Student.
7004686,DISTURBANCE - OTHER,11/15/07 12:00,Inactive,11/15/07 8:00,11/15/07 12:00,North Stadium,(SPORT FACILITIES),$0.00 ,$0.00 ,Party received disturbing mail.
7004689,LARCENY - STOLEN BIKE,11/15/07 13:33,Inactive,11/14/07 17:00,11/15/07 11:00,Neihardt Residence Center,540 North 16th St (SIDEWALK),$270.00 ,$0.00 ,Bike taken from bike rack outside Neihardt Hall.
7004692,LOST OR STOLEN ITEM,11/15/07 15:06,Inactive,,11/15/07 15:00,N/A,(UNKNOWN),$22.00 ,$0.00 ,Party lost drivers license unknown location.
7004700,ALCOHOL - DWI,11/16/07 1:28,Cleared by Arrest,11/16/07 1:28,11/16/07 1:28,N/A,N 17TH ST & X ST (STREET),$0.00 ,$0.00 ,Traffic Stop.  Non student lodged for DWI/Refusal and DUS.  Cited for Open Container.
7004709,LARCENY - FROM BUILDING,11/16/07 15:40,Cleared by Arrest,11/16/07 15:25,11/16/07 15:25,Oldfather Hall,660 North 12th St (UNL ACADEMIC BUILDING),$20.00 ,$0.00 ,Student stole his teachers computer mouse when class was dismissed.
7004710,ACCIDENTS - P.D. H&R NOT REPORTABLE,11/16/07 15:46,Cleared by Arrest,11/16/07 15:46,,Union-City,1400 R St. (GOV'T PARKING LOT (UNL)),$0.00 ,$750.00 ,Driver responsible struck parked vehicle and left the scene. Called in by witness.
7004720,ALCOHOL - MINOR IN POSSESSION,11/17/07 2:15,Cleared by Arrest,11/17/07 2:15,,Abel Hall,860 North 17th St (lot) (GOV'T PARKING LOT (UNL)),$0.00 ,$0.00 ,"Two UNL students and one non student cited/released for MIPC. (.094, .056 and .028 BAC)"
